_id,dob,gender,language,registration_date,primary_use,registration_referring_url,flag_optin_email_marketing,country_code,country_name
1277580,4/6/1959,F,Spanish        ,3/8/2013,business       ,partner.retail.com                                  ,1,EC,Ecuador                                      
1286521,7/18/1951,F,French         ,3/6/2013,personel       ,info.retail.com                            ,0,CA,Canada                                       
1310076,10/16/1955,M,English        ,3/7/2013,personel       ,wiki.retail.com                                  ,0,DO,Dominican Republic                           
1319021,8/13/1955,F,Spanish        ,3/8/2013,business       ,support.retail.com                               ,1,ES,Spain                                        
1319474,10/24/1953,M,Spanish        ,3/7/2013,business       ,partner.retail.com                                  ,1,SA,Saudi Arabia                                 
1332969,10/27/1960,F,Spanish        ,3/9/2013,business       ,www.retail.com                                   ,1,GR,Greece                                       
1340211,2/8/1959,M,English        ,3/8/2013,business       ,www.retail.com                                   ,1,HU,Hungary                                      
1340246,10/16/1951,M,Spanish        ,3/9/2013,business       ,www.retail.com                                   ,1,AG,Antigua and Barbuda                          
1340595,9/27/1954,M,English        ,3/8/2013,business       ,www.retail.com                                   ,1,HU,Hungary                                      
1342050,1/26/1952,F,English        ,3/9/2013,business       ,support.retail.com                               ,1,KP,"Korea, Democratic People's Republic of       "
1343273,5/18/1960,F,French         ,3/5/2013,personel       ,support.retail.com                               ,0,RS,Serbia                                       
1345326,8/21/1952,M,English        ,3/9/2013,business       ,support.retail.com                               ,1,BD,Bangladesh                                   
1350758,1/16/1957,M,English        ,3/7/2013,business       ,info.retail.com                            ,1,LY,Libya                                        
1352972,7/29/1957,F,Spanish        ,3/9/2013,personel       ,wiki.retail.com                                  ,0,DZ,Algeria                                      
1354386,9/17/1954,F,Spanish        ,3/9/2013,business       ,www.retail.com                                   ,1,LK,Sri Lanka                                    
1357015,8/17/1953,F,French         ,3/10/2013,personel       ,www.retail.com                                   ,0,IO,British Indian Ocean Territory               
1360310,5/22/1952,F,Spanish        ,3/6/2013,business       ,partner.retail.com                                  ,1,UG,Uganda                                       
1360508,6/19/1950,F,English        ,3/7/2013,business       ,support.retail.com                               ,1,AX,?land Islands                                
1372502,9/30/1954,M,English        ,3/11/2013,business       ,info.retail.com                            ,1,NL,Netherlands                                  
1377772,5/10/1952,F,Spanish        ,3/6/2013,business       ,partner.retail.com                                  ,1,EC,Ecuador                                      
