@relation NewRelation
@attribute Class numeric
@attribute 'Component #' numeric
@attribute Support numeric
@attribute Measure numeric
@attribute Prior_Measure numeric
@attribute Measure_Desc {F_Vx,F_Vy,F_Vz,Missing,NF_Ax,NF_Ay,NF_Az,NF_Vx,NF_Vy,NF_Vz}
@attribute RPM numeric
@data
3,26,2,1.4,0,F_Vx,3000
3,27,2,3.5,0,F_Vy,3000
3,28,2,3.2,0,F_Vz,3000
3,29,2,1.4,0,F_Vy,3000
3,30,1,4.8,0,Missing,3000
1,0,1,11,0,NF_Ax,3000
1,1,1,4.5,0,NF_Vx,3000
1,2,2,19,0,NF_Ax,3000
1,3,2,45,0,NF_Ay,3000
1,4,2,27.5,0,NF_Az,3000
1,5,2,13.5,0,NF_Vx,3000
1,6,2,14,0,NF_Vy,3000
1,7,2,10,0,NF_Vz,3000
1,8,4,5.5,0,NF_Ax,3000
1,9,4,5.5,0,NF_Ay,3000
1,10,4,1.7,0,NF_Vx,3000
1,11,4,1.7,0,NF_Vy,3000
1,12,3,9,0,NF_Ax,3000
1,13,3,10,0,NF_Ay,3000
1,14,3,2.5,0,NF_Vx,3000
1,15,3,2.5,0,NF_Vy,3000
1,16,1,1.8,0,F_Vx,3000
1,17,1,2.2,0,F_Vx,3000
1,18,1,1.8,0,F_Vx,3000
1,19,1,1.6,0,F_Vx,3000
1,20,1,0.8,0,F_Vx,3000
1,21,1,1.2,0,F_Vx,3000
1,22,2,7.5,0,F_Vx,3000
1,23,2,4.5,0,F_Vy,3000
1,24,2,3.5,0,F_Vz,3000
1,25,2,2,0,F_Vx,3000
1,26,2,4,0,F_Vy,3000
1,27,2,2.8,0,F_Vz,3000
1,28,2,3.5,0,F_Vx,3000
1,29,2,9.5,0,F_Vy,3000
1,30,2,8,0,F_Vz,3000
1,31,2,2.5,0,F_Vx,3000
1,32,2,3.5,0,F_Vz,3000
1,33,2,5,0,F_Vx,3000
1,34,2,4.5,0,F_Vz,3000
1,35,2,9.5,0,Missing,3000
3,0,1,5.5,0,NF_Ax,3000
3,1,1,6.5,0,NF_Ay,3000
3,2,1,4.5,0,NF_Vx,3000
3,3,1,3.5,0,NF_Vy,3000
3,4,2,7.2,0,NF_Ax,3000
3,5,2,9.5,0,NF_Ay,3000
3,6,2,14,0,NF_Az,3000
3,7,2,5.2,0,NF_Vx,3000
3,8,2,5,0,NF_Vy,3000
3,9,2,6.2,0,NF_Vz,3000
3,10,4,13,0,NF_Ax,3000
3,11,4,9.5,0,NF_Ay,3000
3,12,4,6,0,NF_Vx,3000
3,13,4,5.3,0,NF_Vy,3000
3,14,3,23,0,NF_Ax,3000
3,15,3,14,0,NF_Ay,3000
3,16,3,6.5,0,NF_Az,3000
3,17,3,12,0,NF_Vx,3000
3,18,3,7,0,NF_Vy,3000
3,19,3,3,0,NF_Vz,3000
3,20,1,0.4,0,F_Vx,3000
3,21,3,9.5,0,F_Vx,3000
3,22,3,5,0,F_Vy,3000
3,23,3,2,0,F_Vz,3000
3,24,3,2.1,0,F_Vx,3000
3,25,3,3.2,0,F_Vy,3000
3,26,3,3.4,0,F_Vx,3000
3,27,3,2.5,0,F_Vy,3000
3,28,3,3,0,F_Vx,3000
3,29,3,1.1,0,F_Vz,3000
3,30,4,0.3,0,F_Vy,3000
3,31,4,1.3,0,F_Vx,3000
3,32,4,4.8,0,F_Vx,3000
3,33,4,3.4,0,F_Vy,3000
3,34,4,1.9,0,F_Vx,3000
3,35,4,2,0,F_Vy,3000
3,36,4,3.2,0,F_Vy,3000
3,37,4,2.4,0,F_Vy,3000
3,38,1,0.3,0,F_Vy,3000
3,39,1,1.9,0,F_Vy,3000
3,40,4,1.9,0,F_Vx,3000
3,41,1,3.2,0,F_Vx,3000
3,42,1,1,0,F_Vx,3000
3,43,1,1.3,0,F_Vy,3000
3,44,2,0.9,0,F_Vy,3000
3,45,2,0.9,0,F_Vz,3000
3,46,2,1.2,0,F_Vx,3000
3,47,2,1.7,0,F_Vz,3000
3,48,2,3.6,0,F_Vy,3000
3,49,2,5.4,0,F_Vz,3000
3,50,2,3.5,0,F_Vx,3000
3,51,2,1.4,0,F_Vx,3000
3,52,2,1.3,0,F_Vz,3000
3,53,2,1.2,0,F_Vy,3000
3,54,3,0.8,0,F_Vx,3000
3,55,3,0.6,0,F_Vy,3000
3,56,3,2.8,0,F_Vx,3000
3,57,3,9.5,0,Missing,3000
4,0,1,7.5,0,NF_Ax,3000
4,1,1,32.5,0,NF_Ay,3000
4,2,1,3.4,0,NF_Vx,3000
4,3,1,7.5,0,NF_Vy,3000
4,4,3,22.5,0,NF_Ax,3000
4,5,3,7.5,0,NF_Az,3000
4,6,3,6.5,0,NF_Vx,3000
4,7,3,3.2,0,NF_Vz,3000
4,8,4,9,0,NF_Ax,3000
4,9,4,5,0,NF_Az,3000
4,10,4,2.5,0,NF_Vx,3000
4,11,4,2.8,0,NF_Vz,3000
4,12,2,12,0,NF_Ax,3000
4,13,2,35,0,NF_Az,3000
4,14,2,8.5,0,NF_Vx,3000
4,15,2,6.5,0,NF_Vz,3000
4,16,2,2.2,0,F_Vx,3000
4,17,1,1.3,0,F_Vx,3000
4,18,1,1.8,0,F_Vy,3000
4,19,1,0.5,0,F_Vx,3000
4,20,1,4.2,0,F_Vy,3000
4,21,2,1.8,0,F_Vx,3000
4,22,2,5.5,0,F_Vx,3000
4,23,2,2,0,F_Vz,3000
4,24,2,1.1,0,F_Vz,3000
4,25,3,3,0,F_Vx,3000
4,26,3,1.2,0,F_Vz,3000
4,27,3,1.5,0,F_Vx,3000
4,28,3,2.5,0,F_Vx,3000
4,29,3,1.2,0,F_Vz,3000
4,30,3,3.5,0,F_Vx,3000
4,31,3,2,0,F_Vz,3000
4,32,1,1.8,0,F_Vx,3000
4,33,4,1.2,0,F_Vx,3000
4,34,4,0.6,0,F_Vz,3000
4,35,1,1.7,0,F_Vx,3000
4,36,4,0.9,0,F_Vx,3000
4,37,4,0.6,0,F_Vz,3000
4,38,4,0.9,0,F_Vx,3000
4,39,4,0.9,0,F_Vz,3000
4,40,4,2.2,0,F_Vz,3000
4,41,4,0.9,0,F_Vx,3000
4,42,2,0.8,0,F_Vx,3000
4,43,2,6,0,F_Vz,3000
4,44,1,2.5,0,F_Vy,3000
4,45,2,6,0,Missing,3000
4,0,1,7.5,0,NF_Ax,3000
4,1,1,42,0,NF_Ay,3000
4,2,1,5.5,0,NF_Vx,3000
4,3,1,12.5,0,NF_Vy,3000
4,4,3,21,0,NF_Ax,3000
4,5,3,9,0,NF_Az,3000
4,6,3,6.8,0,NF_Vx,3000
4,7,3,3.2,0,NF_Vz,3000
4,8,4,9,0,NF_Ax,3000
4,9,4,5,0,NF_Az,3000
4,10,4,2.8,0,NF_Vx,3000
4,11,4,2.2,0,NF_Vz,3000
4,12,2,12.5,0,NF_Ax,3000
4,13,2,55,0,NF_Az,3000
4,14,2,6.5,0,NF_Vx,3000
4,15,2,10,0,NF_Vz,3000
4,16,2,1.9,0,F_Vx,3000
4,17,2,1.1,0,F_Vz,3000
4,18,1,4.5,0,F_Vy,3000
4,19,1,3,0,F_Vx,3000
4,20,1,0.9,0,F_Vy,3000
4,21,1,0.6,0,F_Vx,3000
4,22,1,6,0,F_Vy,3000
4,23,2,1.1,0,F_Vx,3000
4,24,2,7,0,F_Vz,3000
4,25,1,2,0,F_Vx,3000
4,26,1,0.8,0,F_Vy,3000
4,27,2,2.5,0,F_Vx,3000
4,28,2,3,0,F_Vx,3000
4,29,2,2,0,F_Vz,3000
4,30,3,3.2,0,F_Vx,3000
4,31,3,0.8,0,F_Vz,3000
4,32,3,1.4,0,F_Vx,3000
4,33,3,0.6,0,F_Vz,3000
4,34,3,0.9,0,F_Vx,3000
4,35,3,1.2,0,F_Vx,3000
4,36,3,1.1,0,F_Vz,3000
4,37,3,2,0,F_Vx,3000
4,38,4,1.2,0,F_Vx,3000
4,39,4,0.7,0,F_Vz,3000
4,40,4,0.5,0,F_Vx,3000
4,41,4,0.9,0,F_Vx,3000
4,42,4,0.5,0,F_Vx,3000
4,43,4,1.3,0,F_Vz,3000
4,44,1,0.9,0,F_Vx,3000
4,45,2,7,0,Missing,3000
4,0,2,7.5,0,NF_Ax,3000
4,1,2,12,0,NF_Ay,3000
4,2,2,65,0,NF_Az,3000
4,3,2,2.5,0,NF_Vx,3000
4,4,2,4.8,0,NF_Vy,3000
4,5,2,10,0,NF_Vz,3000
4,6,3,12.5,0,NF_Ax,3000
4,7,3,6.5,0,NF_Az,3000
4,8,3,3.8,0,NF_Vx,3000
4,9,3,1.8,0,NF_Vz,3000
4,10,4,7,0,NF_Ax,3000
4,11,4,3.5,0,NF_Az,3000
4,12,4,1.9,0,NF_Vx,3000
4,13,4,1.6,0,NF_Vz,3000
4,14,1,6.5,0,NF_Ax,3000
4,15,1,55,0,NF_Ay,3000
4,16,1,2.8,0,NF_Vx,3000
4,17,1,9,0,NF_Vy,3000
4,18,3,2.2,0,F_Vx,3000
4,19,3,0.9,0,F_Vz,3000
4,20,3,1.3,0,F_Vx,3000
4,21,3,0.8,0,F_Vz,3000
4,22,4,0.8,0,F_Vx,3000
4,23,4,0.5,0,F_Vz,3000
4,24,4,0.6,0,F_Vx,3000
4,25,4,0.9,0,F_Vx,3000
4,26,4,1,0,F_Vz,3000
4,27,4,0.7,0,F_Vx,3000
4,28,3,0.6,0,F_Vx,3000
4,29,4,1.1,0,F_Vz,3000
4,30,1,1.1,0,F_Vx,3000
4,31,1,0.6,0,F_Vx,3000
4,32,1,2.2,0,F_Vy,3000
4,33,3,1.2,0,F_Vx,3000
4,34,3,0.9,0,F_Vz,3000
4,35,2,1.1,0,F_Vx,3000
4,36,2,1,0,F_Vx,3000
4,37,2,2.1,0,F_Vy,3000
4,38,2,9,0,F_Vz,3000
4,39,1,0.4,0,F_Vy,3000
4,40,1,0.7,0,F_Vx,3000
4,41,1,0.5,0,F_Vx,3000
4,42,1,8.5,0,F_Vy,3000
4,43,2,9,0,Missing,3000
4,0,2,5,0,NF_Ax,3000
4,1,2,7.5,0,NF_Ay,3000
4,2,2,25,0,NF_Az,3000
4,3,2,1.6,0,NF_Vx,3000
4,4,2,2.5,0,NF_Vy,3000
4,5,2,7,0,NF_Vz,3000
4,6,3,6.5,0,NF_Ax,3000
4,7,3,5.5,0,NF_Ay,3000
4,8,3,4.8,0,NF_Vx,3000
4,9,3,5,0,NF_Vy,3000
4,10,1,3.5,0,NF_Ax,3000
4,11,1,19,0,NF_Ay,3000
4,12,1,1,0,NF_Vx,3000
4,13,1,5.8,0,NF_Vy,3000
4,14,4,4,0,NF_Ax,3000
4,15,4,3.5,0,NF_Az,3000
4,16,4,2.3,0,NF_Vx,3000
4,17,4,2.1,0,NF_Vz,3000
4,18,1,0.8,0,F_Vy,3000
4,19,4,0.9,0,F_Vx,3000
4,20,4,1,0,F_Vz,3000
4,21,1,0.5,0,F_Vy,3000
4,22,1,0.9,0,F_Vy,3000
4,23,2,0.3,0,F_Vx,3000
4,24,2,0.5,0,F_Vy,3000
4,25,2,1,0,F_Vz,3000
4,26,2,0.4,0,F_Vx,3000
4,27,2,2,0,F_Vy,3000
4,28,2,7,0,F_Vz,3000
4,29,2,0.4,0,F_Vz,3000
4,30,1,4.8,0,F_Vy,3000
4,31,2,0.5,0,F_Vx,3000
4,32,2,0.4,0,F_Vy,3000
4,33,2,0.8,0,F_Vx,3000
4,34,2,1.1,0,F_Vy,3000
4,35,2,0.5,0,F_Vz,3000
4,36,2,0.5,0,F_Vx,3000
4,37,3,0.5,0,F_Vx,3000
4,38,3,0.5,0,F_Vy,3000
4,39,3,0.7,0,F_Vx,3000
4,40,3,0.8,0,F_Vy,3000
4,41,3,1.5,0,F_Vy,3000
4,42,3,1.5,0,F_Vy,3000
4,43,3,2.9,0,F_Vx,3000
4,44,3,2.9,0,F_Vy,3000
4,45,4,0.3,0,F_Vx,3000
4,46,4,0.3,0,F_Vx,3000
4,47,4,0.9,0,F_Vx,3000
4,48,4,1.1,0,F_Vx,3000
4,49,2,7,0,Missing,3000
4,0,4,3,0,NF_Ax,3000
4,1,4,5,0,NF_Az,3000
4,2,4,0.7,0,NF_Vx,3000
4,3,4,1.3,0,NF_Vz,3000
4,4,2,4.5,0,NF_Ax,3000
4,5,2,16,0,NF_Ay,3000
4,6,2,28,0,NF_Az,3000
4,7,2,0.9,0,NF_Vx,3000
4,8,2,4.2,0,NF_Vy,3000
4,9,2,8.5,0,NF_Vz,3000
4,10,1,3.5,0,NF_Ax,3000
4,11,1,21,0,NF_Ay,3000
4,12,1,0.7,0,NF_Vx,3000
4,13,1,6.7,0,NF_Vy,3000
4,14,3,4.5,0,NF_Ax,3000
4,15,3,4.5,0,NF_Ay,3000
4,16,3,0.9,0,NF_Vx,3000
4,17,3,1.5,0,NF_Vy,3000
4,18,2,0.5,0,F_Vy,3000
4,19,1,1.1,0,F_Vy,3000
4,20,2,4.6,0,F_Vy,3000
4,21,2,7.8,0,F_Vz,3000
4,22,1,6.2,0,F_Vy,3000
4,23,2,0.8,0,F_Vy,3000
4,24,2,1.4,0,F_Vz,3000
4,25,2,7.8,0,Missing,3000
4,0,3,18.5,0,NF_Ax,3000
4,1,3,80,0,NF_Ay,3000
4,2,3,7,0,NF_Az,3000
4,3,3,5,0,NF_Vx,3000
4,4,3,13,0,NF_Vy,3000
4,5,3,2,0,NF_Vz,3000
4,6,2,11.5,0,NF_Ax,3000
4,7,2,150,0,NF_Ay,3000
4,8,2,180,0,NF_Az,3000
4,9,2,2.5,0,NF_Vx,3000
4,10,2,25,0,NF_Vy,3000
4,11,2,28,0,NF_Vz,3000
4,12,4,7,0,NF_Ax,3000
4,13,4,50,0,NF_Ay,3000
4,14,4,2.2,0,NF_Vx,3000
4,15,4,8.4,0,NF_Vy,3000
4,16,1,32,0,NF_Ax,3000
4,17,1,63,0,NF_Ay,3000
4,18,1,6.3,0,NF_Vx,3000
4,19,1,10,0,NF_Vy,3000
4,20,1,2,0,F_Vx,3000
4,21,1,0.8,0,F_Vy,3000
4,22,2,1.1,0,F_Vx,3000
4,23,2,23,0,F_Vy,3000
4,24,2,26,0,F_Vz,3000
4,25,2,2,0,F_Vx,3000
4,26,2,1.4,0,F_Vz,3000
4,27,2,0.8,0,F_Vz,3000
4,28,2,0.5,0,F_Vy,3000
4,29,1,5.8,0,F_Vx,3000
4,30,1,10,0,F_Vy,3000
4,31,3,2.7,0,F_Vx,3000
4,32,3,12,0,F_Vy,3000
4,33,3,0.2,0,F_Vz,3000
4,34,4,1,0,F_Vy,3000
4,35,3,3.2,0,F_Vx,3000
4,36,3,1.9,0,F_Vy,3000
4,37,3,2.7,0,F_Vz,3000
4,38,3,0.7,0,F_Vx,3000
4,39,3,1.3,0,F_Vy,3000
4,40,3,0.5,0,F_Vx,3000
4,41,3,0.6,0,F_Vy,3000
4,42,3,0.7,0,F_Vx,3000
4,43,4,1.8,0,F_Vx,3000
4,44,4,7.6,0,F_Vy,3000
4,45,4,0.8,0,F_Vx,3000
4,46,4,1.9,0,F_Vy,3000
4,47,2,26,0,Missing,3000
4,0,2,22,0,NF_Ax,3000
4,1,2,12,0,NF_Ay,3000
4,2,2,3,0,NF_Az,3000
4,3,2,5.4,0,NF_Vx,3000
4,4,2,2.2,0,NF_Vy,3000
4,5,2,1,0,NF_Vz,3000
4,6,3,11,0,NF_Ax,3000
4,7,3,4.5,0,NF_Ay,3000
4,8,3,2.2,0,NF_Vx,3000
4,9,3,1.1,0,NF_Vy,3000
4,10,1,15,0,NF_Ax,3000
4,11,1,5,0,NF_Ay,3000
4,12,1,5.2,0,NF_Vx,3000
4,13,1,1.4,0,NF_Vy,3000
4,14,4,6,0,NF_Ax,3000
4,15,4,1.5,0,NF_Ay,3000
4,16,4,2.5,0,NF_Az,3000
4,17,4,1.1,0,NF_Vx,3000
4,18,4,0.5,0,NF_Vy,3000
4,19,4,0.7,0,NF_Vz,3000
4,20,2,4.6,0,F_Vx,3000
4,21,2,0.6,0,F_Vy,3000
4,22,2,0.4,0,F_Vx,3000
4,23,2,0.6,0,F_Vy,3000
4,24,3,1.8,0,F_Vx,3000
4,25,1,0.5,0,F_Vx,3000
4,26,1,0.5,0,F_Vy,3000
4,27,3,0.3,0,F_Vx,3000
4,28,1,4.4,0,F_Vx,3000
4,29,1,0.7,0,F_Vy,3000
4,30,3,0.6,0,F_Vx,3000
4,31,1,2.5,0,F_Vx,3000
4,32,1,0.7,0,F_Vy,3000
4,33,2,2.6,0,F_Vx,3000
4,34,2,1.8,0,F_Vy,3000
4,35,2,4.6,0,Missing,3000
4,0,1,46,0,NF_Ax,3000
4,1,1,9,0,NF_Ay,3000
4,2,1,12.5,0,NF_Vx,3000
4,3,1,3.5,0,NF_Vy,3000
4,4,3,48,0,NF_Ax,3000
4,5,3,62,0,NF_Ay,3000
4,6,3,9.7,0,NF_Vx,3000
4,7,3,16.5,0,NF_Vy,3000
4,8,4,25.5,0,NF_Ax,3000
4,9,4,46,0,NF_Ay,3000
4,10,4,18,0,NF_Az,3000
4,11,4,5.8,0,NF_Vx,3000
4,12,4,13,0,NF_Vy,3000
4,13,4,4.2,0,NF_Vz,3000
4,14,2,52,0,NF_Ax,3000
4,15,2,62,0,NF_Ay,3000
4,16,2,25,0,NF_Az,3000
4,17,2,14,0,NF_Vx,3000
4,18,2,16,0,NF_Vy,3000
4,19,2,7.2,0,NF_Vz,3000
4,20,2,13.5,0,F_Vx,3000
4,21,2,15,0,F_Vy,3000
4,22,2,6,0,F_Vz,3000
4,23,3,1.1,0,F_Vx,3000
4,24,1,3.5,0,F_Vx,3000
4,25,1,1.1,0,F_Vy,3000
4,26,1,1.1,0,F_Vy,3000
4,27,1,0.7,0,F_Vx,3000
4,28,1,0.6,0,F_Vy,3000
4,29,2,2.1,0,F_Vx,3000
4,30,2,4.2,0,F_Vy,3000
4,31,2,0.8,0,F_Vz,3000
4,32,2,1.1,0,F_Vy,3000
4,33,1,1.8,0,F_Vx,3000
4,34,1,0.5,0,F_Vy,3000
4,35,2,1.2,0,F_Vz,3000
4,36,1,10,0,F_Vx,3000
4,37,2,0.7,0,F_Vz,3000
4,38,2,1.2,0,F_Vx,3000
4,39,3,5,0,F_Vx,3000
4,40,3,3.6,0,F_Vy,3000
4,41,3,8,0,F_Vx,3000
4,42,3,16,0,F_Vy,3000
4,43,4,2.6,0,F_Vx,3000
4,44,4,2.7,0,F_Vy,3000
4,45,4,2.1,0,F_Vz,3000
4,46,4,4,0,F_Vx,3000
4,47,4,13,0,F_Vy,3000
4,48,4,2.7,0,F_Vz,3000
4,49,4,1.9,0,F_Vx,3000
4,50,4,0.6,0,F_Vx,3000
4,51,4,1.1,0,F_Vz,3000
4,52,3,1.8,0,F_Vx,3000
4,53,3,1.2,0,F_Vy,3000
4,54,3,16,0,Missing,3000
4,0,1,25,0,NF_Ax,3000
4,1,1,8,0,NF_Ay,3000
4,2,1,8,0,NF_Vx,3000
4,3,1,2.5,0,NF_Vy,3000
4,4,2,25,0,NF_Ax,3000
4,5,2,8,0,NF_Ay,3000
4,6,2,5,0,NF_Az,3000
4,7,2,8,0,NF_Vx,3000
4,8,2,2.5,0,NF_Vy,3000
4,9,2,1.8,0,NF_Vz,3000
4,10,4,5,0,NF_Ax,3000
4,11,4,1.5,0,NF_Ay,3000
4,12,4,1.8,0,NF_Vx,3000
4,13,4,0.9,0,NF_Vy,3000
4,14,3,4.5,0,NF_Ax,3000
4,15,3,1.5,0,NF_Ay,3000
4,16,3,4.5,0,NF_Az,3000
4,17,3,1.7,0,NF_Vx,3000
4,18,3,0.8,0,NF_Vy,3000
4,19,3,1.8,0,NF_Vz,3000
4,20,1,7,0,F_Vx,3000
4,21,1,2,0,F_Vy,3000
4,22,1,0.6,0,F_Vx,3000
4,23,1,0.5,0,F_Vy,3000
4,24,2,0.5,0,F_Vx,3000
4,25,2,0.4,0,F_Vy,3000
4,26,2,0.2,0,F_Vz,3000
4,27,4,1.4,0,F_Vx,3000
4,28,2,7.5,0,F_Vx,3000
4,29,2,2,0,F_Vy,3000
4,30,2,1.8,0,F_Vz,3000
4,31,3,1.2,0,F_Vx,3000
4,32,3,1.2,0,F_Vz,3000
4,33,2,7.5,0,Missing,3000
1,22,4,0.8,0,F_Vx,3000
1,25,4,1.2,0,F_Vx,3000
1,26,4,0.8,0,F_Vy,3000
1,27,1,0.5,0,F_Vx,3000
1,28,1,0.4,0,F_Vx,3000
1,35,2,0.4,0,F_Vx,3000
1,36,2,0.6,0,F_Vy,3000
1,37,2,0.7,0,F_Vz,3000
1,38,2,0.6,0,F_Vz,3000
1,42,3,2.8,0,F_Vx,3000
1,43,3,2.5,0,F_Vy,3000
1,44,3,0.6,0,F_Vz,3000
1,45,3,1.7,0,F_Vx,3000
1,46,3,3.2,0,F_Vy,3000
1,47,3,0.7,0,F_Vz,3000
1,48,3,1.4,0,F_Vx,3000
1,49,3,1,0,F_Vy,3000
1,50,3,1.8,0,F_Vx,3000
1,56,4,1.1,0,F_Vx,3000
1,57,4,1.2,0,F_Vy,3000
1,58,4,0.6,0,F_Vx,3000
1,59,4,2.5,0,F_Vy,3000
1,60,3,14,0,Missing,3000
4,0,1,29,0,NF_Ax,3000
4,1,1,6,0,NF_Ay,3000
4,2,1,9,0,NF_Vx,3000
4,3,1,1.5,0,NF_Vy,3000
4,4,2,25,0,NF_Ax,3000
4,5,2,21.5,0,NF_Ay,3000
4,6,2,22.5,0,NF_Az,3000
4,7,2,8,0,NF_Vx,3000
4,8,2,4.9,0,NF_Vy,3000
4,9,2,5,0,NF_Vz,3000
4,10,4,20.5,0,NF_Ax,3000
4,11,4,23,0,NF_Ay,3000
4,12,4,8,0,NF_Vx,3000
4,13,4,5.7,0,NF_Vy,3000
4,14,3,55,0,NF_Ax,3000
4,15,3,23,0,NF_Ay,3000
4,16,3,30,0,NF_Az,3000
4,17,3,18.5,0,NF_Vx,3000
4,18,3,6.6,0,NF_Vy,3000
4,19,3,11,0,NF_Vz,3000
4,20,1,8.5,0,F_Vx,3000
4,21,4,1.1,0,F_Vx,3000
4,22,4,3.8,0,F_Vy,3000
4,23,4,4.9,0,F_Vx,3000
4,24,4,2.5,0,F_Vy,3000
4,25,4,5.5,0,F_Vx,3000
4,26,4,1,0,F_Vy,3000
4,27,4,1.7,0,F_Vx,3000
4,28,4,1.4,0,F_Vy,3000
4,29,1,1.2,0,F_Vx,3000
4,30,2,0.8,0,F_Vx,3000
4,31,2,2.8,0,F_Vy,3000
4,32,2,2.6,0,F_Vz,3000
4,33,2,8,0,F_Vx,3000
4,34,2,2.2,0,F_Vy,3000
4,35,2,2,0,F_Vz,3000
4,36,2,1.2,0,F_Vx,3000
4,37,2,0.8,0,F_Vy,3000
4,38,2,1.8,0,F_Vz,3000
4,39,1,0.8,0,F_Vx,3000
4,40,2,1.1,0,F_Vx,3000
4,41,4,1.6,0,F_Vx,3000
4,42,2,0.9,0,F_Vz,3000
4,43,3,4.4,0,F_Vx,3000
4,44,3,3.4,0,F_Vy,3000
4,45,3,2.5,0,F_Vz,3000
4,46,3,13.5,0,F_Vx,3000
4,47,3,3.6,0,F_Vy,3000
4,48,3,5.8,0,F_Vz,3000
4,49,3,8,0,F_Vx,3000
4,50,3,3.6,0,F_Vy,3000
4,51,3,5.4,0,F_Vz,3000
4,52,3,4.4,0,F_Vx,3000
4,53,3,2.8,0,F_Vz,3000
4,54,3,3.7,0,F_Vx,3000
4,55,3,2.8,0,F_Vz,3000
4,56,3,1.7,0,F_Vy,3000
4,57,3,2,0,F_Vz,3000
4,58,3,13.5,0,Missing,3000
4,0,2,190,0,NF_Ax,3000
4,1,2,75,0,NF_Ay,3000
4,2,2,85,0,NF_Az,3000
4,3,2,32,0,NF_Vx,3000
4,4,2,13.5,0,NF_Vy,3000
4,5,2,15,0,NF_Vz,3000
4,6,3,400,0,NF_Ax,3000
4,7,3,45,0,NF_Az,3000
4,8,3,80,0,NF_Vx,3000
4,9,3,10,0,NF_Vz,3000
4,10,1,170,0,NF_Ax,3000
4,11,1,120,0,NF_Ay,3000
4,12,1,26,0,NF_Vx,3000
4,13,1,19,0,NF_Vy,3000
4,14,4,380,0,NF_Ax,3000
4,15,4,64,0,NF_Vx,3000
4,16,1,1.9,0,F_Vx,3000
4,17,1,2.8,0,F_Vy,3000
4,18,1,3.6,0,F_Vx,3000
4,19,2,29,0,F_Vx,3000
4,20,2,12,0,F_Vy,3000
4,21,2,14,0,F_Vz,3000
4,22,2,4.5,0,F_Vx,3000
4,23,2,3.8,0,F_Vy,3000
4,24,2,2.5,0,F_Vz,3000
4,25,2,4,0,F_Vx,3000
4,26,2,1,0,F_Vy,3000
4,27,2,5.5,0,F_Vz,3000
4,28,3,58,0,F_Vx,3000
4,29,3,6.5,0,F_Vz,3000
4,30,3,23,0,F_Vx,3000
4,31,3,3.5,0,F_Vz,3000
4,32,3,6.5,0,F_Vx,3000
4,33,1,14,0,F_Vx,3000
4,34,1,17,0,F_Vy,3000
4,35,3,5.5,0,F_Vx,3000
4,36,3,1.6,0,F_Vz,3000
4,37,4,5,0,F_Vx,3000
4,38,4,54,0,F_Vx,3000
4,39,4,11,0,F_Vx,3000
4,40,3,58,0,Missing,3000
4,0,1,12.5,0,NF_Ax,3000
4,1,1,41.5,0,NF_Ay,3000
4,2,1,3,0,NF_Vx,3000
4,3,1,6,0,NF_Vy,3000
4,4,2,20,0,NF_Ax,3000
4,5,2,52.5,0,NF_Az,3000
4,6,2,4,0,NF_Vx,3000
4,7,2,8,0,NF_Vz,3000
4,8,3,21.5,0,NF_Ax,3000
4,9,3,12,0,NF_Az,3000
4,10,3,4.5,0,NF_Vx,3000
4,11,3,2.2,0,NF_Vz,3000
4,12,1,2.1,0,F_Vx,3000
4,13,1,0.7,0,F_Vy,3000
4,14,2,2.5,0,F_Vx,3000
4,15,2,7,0,F_Vz,3000
4,16,1,1.2,0,F_Vx,3000
4,17,1,4.5,0,F_Vy,3000
4,18,2,2.5,0,F_Vx,3000
4,19,2,2.5,0,F_Vz,3000
4,20,3,0.8,0,F_Vx,3000
4,21,3,2.4,0,F_Vx,3000
4,22,3,1.3,0,F_Vz,3000
4,23,3,2,0,F_Vx,3000
4,24,3,1.1,0,F_Vz,3000
4,25,3,0.8,0,F_Vx,3000
4,26,2,7,0,Missing,3000
4,0,1,7.5,0,NF_Ax,3000
4,1,1,42.5,0,NF_Ay,3000
4,2,1,3.5,0,NF_Vx,3000
4,3,1,13,0,NF_Vy,3000
4,4,4,5,0,NF_Ax,3000
4,5,4,4.5,0,NF_Az,3000
4,6,4,2.5,0,NF_Vx,3000
4,7,4,1.7,0,NF_Vz,3000
4,8,2,11,0,NF_Ax,3000
4,9,2,58,0,NF_Az,3000
4,10,2,7,0,NF_Vx,3000
4,11,2,10,0,NF_Vz,3000
4,12,3,14,0,NF_Ax,3000
4,13,3,9,0,NF_Az,3000
4,14,3,5.2,0,NF_Vx,3000
4,15,3,2.2,0,NF_Vz,3000
4,16,1,0.3,0,F_Vx,3000
4,17,1,4.2,0,F_Vy,3000
4,18,3,0.6,0,F_Vx,3000
4,19,3,0.7,0,F_Vz,3000
4,20,4,0.5,0,F_Vx,3000
4,21,4,0.5,0,F_Vz,3000
4,22,4,0.9,0,F_Vx,3000
4,23,4,0.3,0,F_Vz,3000
4,24,4,0.8,0,F_Vx,3000
4,25,4,0.6,0,F_Vz,3000
4,26,4,0.8,0,F_Vx,3000
4,27,4,0.6,0,F_Vx,3000
4,28,1,1.9,0,F_Vx,3000
4,29,1,1,0,F_Vx,3000
4,30,1,3.8,0,F_Vy,3000
4,31,1,0.8,0,F_Vx,3000
4,32,2,0.6,0,F_Vx,3000
4,33,2,8,0,F_Vz,3000
