@relation NewRelation
@attribute event_hour numeric
@attribute gender {F,M}
@attribute language {English,French,Spanish}
@attribute primary_use {business,personel}
@attribute registration_referring_url {www.craigslist.org,www.ebay.com,www.facebook.com,www.google.com,www.live.com,www.pintrest.com,www.twitter.com,www.yahoo.com}
@attribute flag_optin_email_marketing numeric
@attribute user_age numeric
@attribute Subscribed_to_Email numeric
@attribute Commented_on_Blog numeric
@attribute Visited_Site numeric
@attribute Signup_Newsletter numeric
@attribute Watched_Video numeric
@attribute Tweeted_Item numeric
@attribute Completed_Lead_Form numeric
@attribute Added_Item_To_Cart {0,1}
@attribute Tweeted_Blog_Post numeric
@attribute Signup_Free_Offer numeric
@data
 6,F,French,business,www.google.com,1,112,0,0,1,0,0,0,0,0,0,0
 11,F,French,business,www.google.com,1,112,0,0,3,0,0,1,0,0,0,0
 13,F,French,business,www.google.com,1,112,0,0,5,0,0,0,0,0,0,0
 17,F,French,business,www.google.com,1,112,0,0,0,0,1,0,0,0,0,0
 7,F,French,personel,www.yahoo.com,0,27,0,0,0,0,0,1,0,0,0,0
 15,F,Spanish,personel,www.ebay.com,0,27,0,3,0,0,0,0,0,0,3,2
 9,F,Spanish,personel,www.facebook.com,0,112,0,1,0,0,0,0,0,0,0,1
 17,F,Spanish,personel,www.facebook.com,0,112,0,1,0,0,0,0,0,0,0,0
 4,M,English,business,www.google.com,1,27,0,0,1,0,0,2,0,0,1,1
 4,F,French,business,www.live.com,1,112,0,0,1,0,0,0,0,0,0,0
 0,F,Spanish,personel,www.yahoo.com,0,112,0,0,0,1,0,0,0,0,0,0
 13,F,Spanish,personel,www.yahoo.com,0,112,0,0,0,0,2,0,0,0,0,0
 1,F,French,personel,www.facebook.com,0,36,0,0,2,0,1,0,0,0,0,1
 4,F,French,personel,www.facebook.com,0,36,0,1,0,0,1,0,0,0,0,1
 5,F,French,personel,www.facebook.com,0,36,0,0,0,6,0,3,0,0,14,0
 6,F,French,personel,www.facebook.com,0,36,0,1,0,0,1,0,0,0,0,2
 7,F,French,personel,www.facebook.com,0,36,0,0,0,0,0,0,0,0,0,1
 8,F,French,personel,www.facebook.com,0,36,0,0,0,0,0,0,0,0,0,1
 11,F,French,personel,www.facebook.com,0,36,0,0,0,0,0,0,0,0,0,1
 12,F,French,personel,www.facebook.com,0,36,0,0,0,0,0,0,0,0,0,1
 16,F,French,personel,www.facebook.com,0,36,0,0,0,0,0,0,0,0,0,1
 17,F,French,personel,www.facebook.com,0,36,0,1,0,0,0,0,0,0,0,1
 18,F,English,personel,www.twitter.com,0,21,0,0,1,0,0,0,0,0,0,0
 17,F,Spanish,business,www.pintrest.com,1,24,0,0,1,0,0,0,0,0,0,0
 3,F,English,personel,www.ebay.com,0,112,0,1,0,0,0,0,0,0,0,1
 12,F,English,personel,www.ebay.com,0,112,0,0,0,1,0,0,0,0,1,0
 15,F,French,business,www.ebay.com,1,22,0,1,0,1,0,0,0,0,1,0
 10,F,English,business,www.facebook.com,1,112,0,1,0,0,0,0,0,0,0,0
 6,M,Spanish,personel,www.google.com,0,22,0,0,0,0,0,1,0,0,0,0
 13,F,Spanish,business,www.yahoo.com,1,21,0,0,0,0,0,0,0,0,0,1
 16,F,English,business,www.google.com,1,28,0,1,1,0,0,0,0,0,0,0
 0,M,English,business,www.live.com,1,36,0,0,1,0,0,1,0,0,0,0
 8,M,English,business,www.live.com,1,36,0,0,1,0,0,1,0,0,0,0
 14,F,French,personel,www.google.com,0,112,0,0,6,0,0,0,0,0,0,0
 15,F,French,personel,www.google.com,0,112,0,0,1,0,1,1,0,0,0,0
 17,F,French,personel,www.google.com,0,112,0,0,0,0,1,0,0,0,0,0
 3,F,English,personel,www.live.com,0,21,0,2,0,1,0,0,0,0,1,1
 4,F,French,business,www.google.com,1,112,0,0,0,0,1,0,0,0,0,0
 1,M,French,business,www.facebook.com,1,28,0,1,0,0,0,0,0,0,0,0
 3,M,French,business,www.facebook.com,1,28,0,1,0,0,0,0,0,0,0,1
 2,F,French,personel,www.twitter.com,0,24,0,0,0,1,0,0,0,0,0,0
 10,F,French,personel,www.facebook.com,0,112,0,0,5,0,0,0,0,0,4,0
 15,F,French,personel,www.facebook.com,0,112,0,0,1,0,1,0,0,0,0,1
 5,F,English,personel,www.twitter.com,0,32,1,0,0,0,0,0,0,0,0,0
 6,F,English,personel,www.twitter.com,0,32,0,1,0,1,0,0,2,0,1,1
 17,F,English,personel,www.twitter.com,0,32,0,0,4,0,1,0,0,0,0,0
 1,M,Spanish,personel,www.facebook.com,0,23,0,0,1,0,0,0,0,0,0,0
 16,M,Spanish,personel,www.facebook.com,0,23,0,1,0,0,0,0,0,0,0,1
 17,F,French,personel,www.google.com,0,24,0,0,1,0,0,0,0,0,0,0
 1,M,French,personel,www.yahoo.com,0,112,0,0,0,1,0,0,0,0,0,0
 5,F,Spanish,business,www.facebook.com,1,112,0,1,1,0,2,0,0,0,0,0
 18,F,French,personel,www.live.com,0,20,0,1,6,1,1,1,0,0,1,1
 1,F,English,personel,www.facebook.com,0,28,0,2,1,0,0,1,0,0,1,0
 2,F,English,personel,www.facebook.com,0,28,0,0,0,0,0,0,0,0,0,1
 7,F,English,personel,www.facebook.com,0,28,0,0,0,2,0,1,0,0,0,0
 16,F,English,personel,www.facebook.com,0,28,0,0,5,0,0,0,0,0,0,0
 17,F,English,personel,www.facebook.com,0,28,0,0,0,0,3,0,0,0,0,0
 1,F,English,personel,www.yahoo.com,0,26,0,0,1,0,0,0,0,0,0,0
 1,M,Spanish,business,www.yahoo.com,1,26,0,0,5,0,0,0,0,0,0,0
 15,M,Spanish,business,www.yahoo.com,1,26,0,0,0,0,1,0,0,0,0,0
 17,M,Spanish,business,www.yahoo.com,1,26,0,0,0,0,1,0,0,0,0,0
 1,F,French,business,www.facebook.com,1,22,0,0,0,0,0,1,0,0,0,0
 2,M,French,business,www.live.com,1,20,0,0,1,0,0,0,0,0,0,0
 17,M,French,business,www.live.com,1,20,0,1,2,1,1,1,0,0,1,1
 13,F,French,business,www.facebook.com,1,24,0,0,8,0,0,0,0,0,0,0
 3,F,English,personel,www.facebook.com,0,23,0,0,0,1,0,1,0,0,0,0
 4,F,English,personel,www.pintrest.com,0,36,0,1,1,0,0,0,0,0,0,0
 15,F,English,personel,www.pintrest.com,0,36,0,1,0,0,0,0,0,0,0,0
 2,F,Spanish,personel,www.google.com,0,21,0,0,0,0,0,1,0,0,0,0
 2,F,English,business,www.facebook.com,1,34,0,4,0,4,6,0,0,0,0,0
 3,F,English,business,www.facebook.com,1,34,0,0,0,0,1,0,0,0,0,0
 4,F,English,business,www.facebook.com,1,34,0,0,9,0,0,0,0,0,0,0
 5,F,Spanish,business,www.craigslist.org,1,112,0,0,0,2,0,0,0,0,1,0
 6,F,Spanish,business,www.craigslist.org,1,112,0,1,0,0,1,0,0,0,0,0
 17,F,Spanish,business,www.craigslist.org,1,112,0,0,0,1,0,0,0,0,0,1
 16,F,English,personel,www.google.com,0,112,0,1,1,0,0,0,0,0,0,0
 18,F,English,business,www.facebook.com,1,23,1,0,0,0,0,0,0,0,0,0
 1,F,French,business,www.twitter.com,1,23,0,0,0,0,1,0,0,0,0,0
 6,F,French,business,www.twitter.com,1,23,0,0,1,0,0,0,0,0,0,0
 4,F,French,business,www.google.com,1,112,0,4,2,2,5,2,0,0,7,2
 5,F,French,business,www.google.com,1,112,0,3,1,2,5,1,0,0,0,2
 16,F,French,business,www.google.com,1,112,0,0,0,1,1,0,0,0,0,1
 18,F,French,business,www.google.com,1,112,0,1,0,0,0,0,0,0,0,0
 5,F,English,business,www.google.com,1,26,0,2,0,0,3,0,0,0,0,1
 6,F,English,business,www.google.com,1,26,0,4,0,0,7,0,0,0,0,4
 8,F,English,business,www.google.com,1,26,0,3,2,0,3,0,0,0,0,1
 0,M,English,business,www.google.com,1,21,1,0,0,0,0,0,0,0,0,0
 4,F,English,business,www.craigslist.org,1,31,0,1,1,0,0,0,0,0,0,0
 5,F,English,business,www.craigslist.org,1,31,0,0,1,0,0,0,0,0,0,0
 15,F,English,business,www.craigslist.org,1,31,0,0,1,0,0,0,0,0,0,0
 14,M,French,business,www.google.com,1,112,0,0,1,0,0,0,0,0,0,0
 15,F,English,personel,www.google.com,0,112,0,0,0,0,0,0,1,0,0,0
 18,F,English,personel,www.google.com,0,112,0,0,3,0,0,0,0,0,0,0
 16,F,English,personel,www.twitter.com,0,14,0,0,0,0,0,1,0,0,0,0
 0,M,Spanish,business,www.ebay.com,1,20,0,0,0,0,1,0,0,0,0,0
 1,M,Spanish,business,www.ebay.com,1,20,0,1,0,1,4,2,2,0,2,4
 3,M,Spanish,business,www.ebay.com,1,20,0,1,0,1,0,0,0,0,9,1
 8,M,Spanish,business,www.ebay.com,1,20,0,1,0,0,0,0,0,0,0,1
 10,M,Spanish,business,www.ebay.com,1,20,0,0,0,1,0,1,0,0,1,0
 12,M,Spanish,business,www.ebay.com,1,20,0,0,1,0,0,0,0,0,0,0
 14,M,Spanish,business,www.ebay.com,1,20,0,0,0,0,0,0,0,0,0,1
 15,M,Spanish,business,www.ebay.com,1,20,0,0,8,0,0,0,0,0,0,0
 16,M,Spanish,business,www.ebay.com,1,20,0,0,0,0,2,0,0,0,0,0
 17,M,Spanish,business,www.ebay.com,1,20,0,0,0,0,2,0,0,0,0,1
 15,F,French,business,www.facebook.com,1,19,0,1,0,0,0,0,0,0,4,1
 0,F,English,business,www.google.com,1,30,0,0,1,0,0,0,0,0,0,0
 9,F,English,business,www.google.com,1,30,0,1,0,0,0,0,0,0,0,0
 8,M,French,business,www.facebook.com,1,25,0,1,3,0,0,1,0,0,2,0
 13,M,French,business,www.facebook.com,1,25,0,2,0,0,2,0,0,0,0,2
 15,M,French,business,www.facebook.com,1,25,0,0,0,2,0,0,0,0,0,0
 17,M,French,business,www.facebook.com,1,25,0,0,1,0,0,0,0,0,0,0
 18,M,French,business,www.facebook.com,1,25,0,0,0,0,0,1,0,0,0,0
 9,M,English,personel,www.facebook.com,0,33,0,0,1,0,0,0,0,0,0,0
 13,M,English,personel,www.facebook.com,0,33,0,0,0,0,0,1,0,0,0,0
 15,M,Spanish,business,www.pintrest.com,1,112,0,0,1,0,0,0,0,0,0,0
 18,F,French,personel,www.google.com,0,112,0,1,0,1,0,0,0,0,1,0
 4,F,French,business,www.facebook.com,1,35,0,0,0,0,0,1,0,0,0,0
 2,F,French,business,www.ebay.com,1,18,0,0,2,0,0,0,0,0,0,0
 0,M,French,business,www.facebook.com,1,28,0,0,1,0,0,0,0,0,0,0
 10,F,French,personel,www.twitter.com,0,20,7,1,1,1,1,0,2,0,1,1
 11,F,French,personel,www.twitter.com,0,20,0,0,1,0,0,0,0,0,0,0
 12,F,French,personel,www.twitter.com,0,20,0,0,1,0,0,0,0,0,0,0
 0,M,Spanish,personel,www.yahoo.com,0,22,0,0,0,0,0,2,0,0,2,0
 1,M,Spanish,personel,www.yahoo.com,0,22,0,1,1,0,0,2,0,0,0,2
 2,M,Spanish,personel,www.yahoo.com,0,22,0,0,1,1,0,1,0,0,0,0
 3,M,Spanish,personel,www.yahoo.com,0,22,0,0,0,0,0,1,0,0,1,0
 4,M,Spanish,personel,www.yahoo.com,0,22,0,0,0,0,0,0,0,0,2,0
 8,M,Spanish,personel,www.yahoo.com,0,22,0,0,0,0,0,0,0,0,1,0
 18,M,Spanish,personel,www.yahoo.com,0,22,0,1,0,0,0,0,0,0,0,0
 0,F,English,business,www.live.com,1,16,0,0,1,0,0,0,0,0,0,0
 15,F,Spanish,personel,www.twitter.com,0,28,0,1,0,0,0,0,0,0,2,0
 15,F,Spanish,personel,www.live.com,0,28,0,0,1,0,0,0,0,0,0,0
 6,F,French,business,www.google.com,1,16,0,1,0,0,0,0,0,0,0,0
 0,F,French,business,www.live.com,1,24,0,0,0,0,1,0,0,0,0,0
 10,F,French,business,www.live.com,1,24,0,0,0,0,0,0,0,0,0,1
 3,F,French,business,www.facebook.com,1,112,0,1,1,0,0,0,0,0,0,0
 4,F,French,business,www.facebook.com,1,112,16,0,0,1,0,1,0,0,0,0
 18,F,Spanish,business,www.live.com,1,17,0,0,1,0,0,0,0,0,0,0
 7,M,Spanish,personel,www.ebay.com,0,34,4,0,0,0,0,0,0,0,0,0
 9,M,Spanish,personel,www.ebay.com,0,34,3,0,0,0,0,0,0,0,0,0
 2,M,French,personel,www.facebook.com,0,112,0,0,0,0,1,0,0,0,0,1
 11,F,English,personel,www.google.com,0,26,0,0,0,3,0,0,0,0,0,0
 9,F,English,business,www.facebook.com,1,112,0,1,0,0,0,0,0,0,0,0
 18,F,English,business,www.facebook.com,1,112,0,0,0,3,0,1,0,0,1,0
 14,F,English,business,www.live.com,1,112,0,0,0,0,0,2,0,0,0,0
 15,F,English,business,www.live.com,1,112,0,0,1,0,0,1,0,0,1,0
 16,F,English,business,www.live.com,1,112,0,1,0,1,0,0,0,0,0,1
 17,F,English,business,www.live.com,1,112,0,1,1,0,0,0,0,0,0,0
 4,M,French,business,www.facebook.com,1,112,0,0,1,0,0,0,0,0,0,0
 1,M,English,business,www.facebook.com,1,112,0,0,0,0,0,0,0,0,0,1
 4,M,English,business,www.facebook.com,1,112,0,0,1,0,0,0,0,0,0,0
 18,F,French,personel,www.live.com,0,24,0,0,2,0,0,0,0,0,0,0
 5,F,Spanish,business,www.live.com,1,112,0,2,3,1,0,0,0,0,7,1
 15,F,Spanish,business,www.live.com,1,112,0,0,0,0,1,0,0,0,0,0
 16,F,Spanish,business,www.live.com,1,112,0,0,0,0,0,0,0,0,2,0
 17,F,Spanish,business,www.live.com,1,112,0,0,0,0,0,0,0,0,2,0
 15,F,Spanish,business,www.google.com,1,112,0,1,1,0,0,0,0,0,0,0
 0,F,Spanish,personel,www.google.com,0,112,0,1,0,0,1,0,0,0,0,1
 1,F,Spanish,personel,www.google.com,0,112,0,0,0,1,0,0,0,0,1,0
 2,M,English,business,www.ebay.com,1,112,0,1,0,1,0,0,0,0,0,0
 3,M,English,business,www.ebay.com,1,112,3,0,0,0,0,0,0,0,0,0
 4,M,English,business,www.ebay.com,1,112,0,0,0,0,0,0,2,0,0,0
 5,M,English,business,www.ebay.com,1,112,0,0,0,0,1,0,0,0,0,0
 0,M,Spanish,personel,www.google.com,0,112,0,1,0,0,0,0,0,0,0,0
 2,M,Spanish,personel,www.google.com,0,112,0,0,1,0,0,0,0,0,0,0
 0,F,English,personel,www.google.com,0,112,0,0,1,0,0,0,0,0,0,0
 16,M,French,personel,www.ebay.com,0,23,0,0,1,0,0,0,0,0,0,0
 13,M,French,business,www.twitter.com,1,112,0,0,0,1,0,0,0,0,0,0
 16,F,French,personel,www.live.com,0,21,0,1,0,0,0,0,0,0,0,0
 17,F,French,personel,www.live.com,0,21,0,3,0,0,0,0,0,0,0,0
 7,M,Spanish,personel,www.google.com,0,19,0,5,3,2,2,1,1,0,3,2
 8,M,Spanish,personel,www.google.com,0,19,0,0,1,0,0,1,0,0,0,1
 0,M,French,personel,www.facebook.com,0,44,0,0,5,2,1,3,0,0,0,0
 1,M,French,personel,www.facebook.com,0,44,0,0,0,0,2,0,0,0,0,0
 2,M,French,personel,www.facebook.com,0,44,0,1,0,0,0,0,0,0,0,0
 3,M,French,personel,www.facebook.com,0,44,0,1,0,0,0,0,0,0,0,0
 7,M,French,personel,www.facebook.com,0,44,0,0,0,0,1,0,0,0,0,0
 8,M,French,personel,www.facebook.com,0,44,0,0,0,0,0,0,0,0,9,1
 9,M,French,personel,www.facebook.com,0,44,0,0,0,0,0,0,0,0,8,0
 10,M,French,personel,www.facebook.com,0,44,0,0,0,0,0,0,0,0,0,2
 11,M,French,personel,www.facebook.com,0,44,0,0,1,0,1,0,0,0,0,1
 14,M,French,personel,www.facebook.com,0,44,0,1,1,0,0,0,0,0,0,1
 16,M,French,personel,www.facebook.com,0,44,0,0,0,0,0,0,0,0,0,1
 17,M,French,personel,www.facebook.com,0,44,0,0,0,0,0,0,0,0,0,1
 12,M,Spanish,business,www.ebay.com,1,17,0,0,1,0,0,0,0,0,0,0
 15,M,Spanish,business,www.ebay.com,1,17,0,1,1,0,0,0,0,0,0,0
 17,M,Spanish,business,www.ebay.com,1,17,0,0,1,0,0,0,0,0,0,0
 11,F,English,business,www.google.com,1,26,0,0,0,0,6,0,0,0,0,0
 11,M,French,personel,www.ebay.com,0,26,0,0,0,0,5,0,0,0,0,0
 0,M,French,business,www.facebook.com,1,112,0,0,0,0,0,1,0,0,0,0
 12,M,French,business,www.facebook.com,1,112,0,2,0,0,2,0,0,0,0,1
 16,M,French,business,www.facebook.com,1,112,0,3,0,0,2,0,0,0,3,1
 0,F,Spanish,personel,www.google.com,0,32,0,1,0,0,3,0,0,0,0,1
 1,F,Spanish,personel,www.google.com,0,32,0,0,0,0,1,0,0,0,0,0
 2,F,Spanish,personel,www.google.com,0,32,0,1,0,0,1,0,0,0,0,1
 3,F,Spanish,personel,www.google.com,0,32,0,0,1,0,0,0,0,0,0,0
 6,F,Spanish,personel,www.google.com,0,32,0,0,0,0,1,0,0,0,0,0
 10,F,Spanish,personel,www.google.com,0,32,0,1,0,0,0,0,0,0,0,0
 15,F,Spanish,personel,www.google.com,0,32,0,0,7,3,0,1,0,0,3,0
 16,F,Spanish,personel,www.google.com,0,32,0,0,0,0,2,0,0,0,0,1
 18,F,Spanish,personel,www.google.com,0,32,0,2,0,0,1,0,0,0,0,0
 17,F,Spanish,personel,www.facebook.com,0,112,0,0,0,0,1,0,0,0,0,0
 2,F,Spanish,business,www.facebook.com,1,28,0,0,0,2,0,2,0,0,2,1
 3,F,Spanish,business,www.facebook.com,1,28,2,0,5,0,0,0,0,0,0,0
 6,F,Spanish,business,www.facebook.com,1,28,0,0,1,0,0,0,0,0,0,1
 17,F,English,business,www.google.com,1,24,0,0,1,0,0,0,0,0,0,0
 3,F,English,business,www.google.com,1,112,0,0,1,0,0,0,0,0,0,0
 4,F,French,personel,www.twitter.com,0,25,0,1,0,0,0,0,0,0,0,0
 1,F,English,business,www.facebook.com,1,19,1,0,0,0,0,0,0,0,0,0
 14,M,French,business,www.ebay.com,1,112,0,0,0,0,1,0,0,0,0,0
 2,M,English,business,www.google.com,1,25,0,0,0,0,1,0,0,0,0,1
 7,M,English,business,www.google.com,1,25,0,1,0,0,1,0,0,0,0,1
 9,M,English,business,www.google.com,1,25,0,0,1,0,1,0,0,0,0,1
 10,M,Spanish,business,www.yahoo.com,1,24,0,0,1,0,0,0,0,0,0,0
 13,F,English,business,www.google.com,1,19,0,0,0,0,0,2,0,0,1,0
 14,F,English,business,www.google.com,1,19,0,0,0,0,2,0,0,0,0,1
 10,F,French,personel,www.facebook.com,0,112,4,0,0,0,0,0,0,0,0,0
 10,M,English,business,www.ebay.com,1,21,0,0,1,0,0,4,0,0,0,0
 11,M,English,business,www.ebay.com,1,21,0,0,1,0,1,1,0,0,0,0
 12,M,English,business,www.ebay.com,1,21,0,0,4,0,0,0,0,0,0,0
 13,M,English,business,www.ebay.com,1,21,0,0,1,0,2,2,0,0,1,1
 14,M,Spanish,personel,www.ebay.com,0,20,0,0,1,0,0,0,0,0,0,0
 2,M,English,personel,www.twitter.com,0,19,0,0,1,0,0,0,0,0,0,0
 3,M,English,personel,www.twitter.com,0,19,0,0,0,0,0,1,0,0,0,0
 4,F,Spanish,personel,www.yahoo.com,0,25,0,1,0,0,0,0,0,0,0,0
 11,F,Spanish,personel,www.yahoo.com,0,25,0,0,0,1,0,0,0,0,1,0
 1,F,French,personel,www.facebook.com,0,32,0,1,0,0,1,0,0,0,0,1
 7,F,French,personel,www.facebook.com,0,32,0,0,0,0,1,0,0,0,0,1
 8,F,French,personel,www.facebook.com,0,32,0,1,0,0,0,0,0,0,0,0
 15,F,French,personel,www.facebook.com,0,32,0,1,0,0,0,0,0,0,0,0
 0,F,Spanish,business,www.google.com,1,24,0,0,0,0,1,0,0,0,0,0
 1,F,Spanish,business,www.google.com,1,24,0,0,16,2,1,3,0,0,1,0
 2,F,Spanish,business,www.google.com,1,24,0,0,1,0,1,0,0,0,0,0
 5,F,Spanish,business,www.google.com,1,24,0,0,1,0,1,0,0,0,0,0
 6,M,English,business,www.live.com,1,24,0,1,1,0,0,0,0,0,0,0
 0,M,Spanish,business,www.live.com,1,20,0,0,1,0,0,0,0,0,0,0
 15,M,Spanish,business,www.live.com,1,20,0,1,0,0,0,0,0,0,0,0
 15,F,French,personel,www.google.com,0,31,0,0,0,0,0,2,0,0,0,0
 17,F,Spanish,business,www.yahoo.com,1,20,0,0,16,0,0,0,0,0,0,0
 10,F,English,personel,www.ebay.com,0,112,0,1,0,0,0,0,0,0,0,0
 6,M,French,business,www.pintrest.com,1,24,0,0,1,0,0,0,0,0,0,0
 7,M,French,business,www.pintrest.com,1,24,0,0,2,0,0,1,0,0,1,0
 16,M,French,business,www.pintrest.com,1,24,0,0,0,0,0,0,0,0,0,1
 17,M,French,business,www.pintrest.com,1,24,0,1,0,1,1,1,0,0,1,0
 8,M,French,personel,www.google.com,0,29,0,0,0,0,0,0,0,0,0,1
 1,M,English,business,www.facebook.com,1,34,0,2,0,1,0,0,0,0,1,1
 3,M,English,business,www.facebook.com,1,34,0,1,0,0,0,0,0,0,0,0
 4,M,English,business,www.facebook.com,1,34,0,0,1,0,0,1,0,0,0,0
 3,M,English,business,www.yahoo.com,1,112,0,0,1,0,0,0,0,0,0,0
 5,M,English,business,www.yahoo.com,1,112,0,1,0,0,0,0,0,0,0,0
 11,F,English,business,www.facebook.com,1,18,0,0,8,0,0,0,0,0,0,0
 4,F,Spanish,personel,www.google.com,0,112,0,0,1,0,0,0,0,0,0,0
 0,F,English,business,www.live.com,1,20,0,0,1,0,0,0,0,0,0,0
 16,F,French,business,www.yahoo.com,1,112,0,0,1,0,0,0,0,0,0,0
 2,M,English,business,www.twitter.com,1,17,0,0,1,0,0,0,0,0,0,0
 4,M,English,business,www.twitter.com,1,17,0,0,4,0,0,0,0,0,0,0
 14,M,English,business,www.twitter.com,1,17,0,0,0,0,1,0,0,0,0,0
 0,F,Spanish,business,www.ebay.com,1,20,0,0,0,0,0,0,0,0,1,0
 4,F,Spanish,business,www.ebay.com,1,20,0,1,0,1,0,0,0,0,0,1
 13,F,Spanish,business,www.ebay.com,1,20,0,0,0,0,0,0,0,0,1,0
 15,F,French,personel,www.twitter.com,0,112,0,0,4,0,1,0,0,0,0,0
 14,F,French,personel,www.facebook.com,0,23,3,1,4,0,1,1,1,0,0,0
 15,F,French,personel,www.facebook.com,0,23,0,0,0,1,1,0,0,0,0,0
 1,F,Spanish,personel,www.ebay.com,0,28,1,0,0,0,0,0,0,0,0,0
 4,M,Spanish,business,www.facebook.com,1,26,0,1,0,0,0,0,0,0,0,0
 0,F,Spanish,business,www.google.com,1,22,8,0,8,0,0,0,0,0,0,0
 4,F,Spanish,business,www.google.com,1,22,0,0,6,0,1,0,0,0,6,0
 5,F,Spanish,business,www.google.com,1,22,0,1,1,0,0,0,0,0,0,0
 6,F,Spanish,business,www.google.com,1,22,0,0,1,0,0,0,0,0,0,1
 11,F,Spanish,business,www.google.com,1,22,0,0,1,0,1,0,0,0,0,1
 15,F,Spanish,business,www.google.com,1,22,0,1,3,2,2,5,0,0,9,2
 16,F,Spanish,business,www.google.com,1,22,0,0,1,0,0,1,0,0,0,0
 17,F,Spanish,business,www.google.com,1,22,0,1,0,0,1,0,0,0,0,2
 1,M,Spanish,personel,www.facebook.com,0,25,0,0,0,0,0,1,0,0,0,0
 4,M,English,personel,www.facebook.com,0,112,0,1,0,0,1,0,0,0,0,0
 5,M,English,personel,www.facebook.com,0,112,0,0,0,1,0,0,0,0,0,0
 14,M,English,business,www.yahoo.com,1,112,0,0,1,0,0,0,0,0,0,0
 0,F,English,business,www.facebook.com,1,23,0,1,0,0,0,0,0,0,0,1
 2,F,English,business,www.facebook.com,1,23,0,0,0,0,0,0,0,0,0,1
 17,M,English,business,www.yahoo.com,1,35,0,1,1,0,0,0,0,0,0,0
 3,F,English,personel,www.facebook.com,0,15,0,1,0,0,0,0,0,0,0,0
 13,F,French,personel,www.live.com,0,18,0,1,0,0,0,0,0,0,0,0
 8,F,Spanish,personel,www.live.com,0,19,0,1,0,0,0,0,0,0,0,1
 0,F,Spanish,business,www.ebay.com,1,26,0,0,0,0,6,0,2,0,0,0
 15,F,Spanish,business,www.ebay.com,1,26,0,0,7,0,0,0,0,0,0,0
 18,F,English,personel,www.facebook.com,0,20,0,0,1,0,0,0,0,0,0,0
 0,F,Spanish,business,www.google.com,1,112,0,2,1,0,1,0,0,0,0,0
 3,F,Spanish,business,www.google.com,1,112,0,0,1,0,0,0,0,0,0,0
 6,F,Spanish,business,www.google.com,1,112,0,1,0,0,0,0,0,0,0,0
 15,F,Spanish,business,www.google.com,1,112,0,0,0,0,1,0,0,0,0,0
 16,F,Spanish,business,www.google.com,1,112,0,0,1,0,0,0,0,0,0,0
 18,F,Spanish,business,www.google.com,1,112,0,2,0,0,2,0,0,0,0,0
 3,M,English,business,www.craigslist.org,1,30,0,0,1,0,0,0,0,0,0,0
 0,M,Spanish,business,www.facebook.com,1,20,0,0,1,0,0,0,0,0,0,0
 1,F,Spanish,business,www.facebook.com,1,112,0,0,0,0,0,0,0,0,0,1
 4,F,Spanish,business,www.facebook.com,1,112,0,0,1,0,3,0,0,0,0,1
 9,F,Spanish,business,www.facebook.com,1,112,0,0,0,0,0,1,0,0,0,0
 0,F,Spanish,personel,www.facebook.com,0,32,0,0,0,0,0,0,2,0,0,0
 1,F,Spanish,personel,www.facebook.com,0,32,0,0,0,0,0,0,2,0,0,0
 2,F,Spanish,personel,www.facebook.com,0,32,0,0,0,0,0,0,2,0,0,0
 7,F,Spanish,personel,www.facebook.com,0,32,0,2,1,0,1,0,0,0,0,0
 9,F,Spanish,personel,www.facebook.com,0,32,0,2,0,0,0,0,2,0,0,0
 11,F,Spanish,personel,www.facebook.com,0,32,0,1,1,0,0,0,2,0,0,0
 12,F,Spanish,personel,www.facebook.com,0,32,0,3,0,0,0,0,0,0,0,0
 13,F,Spanish,personel,www.facebook.com,0,32,0,1,8,2,0,2,0,0,3,0
 14,F,Spanish,personel,www.facebook.com,0,32,0,0,0,0,1,0,0,0,0,0
 15,F,Spanish,personel,www.facebook.com,0,32,2,0,1,1,1,1,0,0,0,1
 16,F,Spanish,personel,www.facebook.com,0,32,0,0,1,0,0,0,0,0,0,0
 17,F,Spanish,personel,www.facebook.com,0,32,0,0,0,0,1,0,0,0,0,2
 18,F,Spanish,personel,www.facebook.com,0,32,0,0,0,0,0,1,2,0,0,0
 7,F,French,personel,www.twitter.com,0,16,0,0,0,0,2,0,0,0,4,2
 3,F,Spanish,business,www.ebay.com,1,19,0,2,0,0,0,0,0,0,0,0
 3,F,English,personel,www.ebay.com,0,22,0,0,0,1,0,0,0,0,0,0
 12,F,English,personel,www.ebay.com,0,22,0,0,1,0,0,0,0,0,0,0
 13,F,English,personel,www.ebay.com,0,22,0,1,1,0,0,0,0,0,0,0
 0,M,English,personel,www.yahoo.com,0,112,0,1,0,0,0,0,0,0,0,0
 9,M,English,personel,www.yahoo.com,0,112,0,0,0,1,0,0,0,0,0,0
 4,M,English,business,www.live.com,1,112,0,0,1,0,0,0,0,0,0,0
 14,F,Spanish,business,www.facebook.com,1,21,1,1,1,1,1,0,0,0,0,0
 9,M,French,personel,www.live.com,0,24,0,0,8,0,0,0,0,0,0,0
 16,M,French,personel,www.twitter.com,0,34,0,0,0,0,0,0,0,0,1,0
 13,F,French,business,www.ebay.com,1,112,0,1,0,0,0,0,0,0,0,0
 2,M,English,personel,www.yahoo.com,0,112,0,0,0,1,0,1,0,0,0,0
 3,M,English,personel,www.yahoo.com,0,112,0,1,0,0,0,0,0,0,0,1
