zip_code;week_ending_date;total_properties_this_week;total_properties_last_week;total_properties_week_change;pct_state_traffic_week_avg;pct_national_traffic_week_avg
02476;2015/07/04 00:00:00.000;16;17;-1;0.3085972015;0.0091575737
02482;2015/07/04 00:00:00.000;39;39;0;0.2373824627;0.0070442874
02492;2015/07/04 00:00:00.000;43;50;-7;0.2532079602;0.0075139066
02537;2015/07/04 00:00:00.000;57;53;4;0.2004563018;0.0059485094
02538;2015/07/04 00:00:00.000;21;19;2;0.0435201182;0.0012914527
02540;2015/07/04 00:00:00.000;81;77;4;0.5644427447;0.0167497501
02559;2015/07/04 00:00:00.000;21;21;0;0.1397918947;0.0041483026
02568;2015/07/04 00:00:00.000;20;17;3;0.1160536484;0.0034438739
02571;2015/07/04 00:00:00.000;108;112;-4;0.6066440714;0.0180020679
02576;2015/07/04 00:00:00.000;17;20;-3;0.0619831986;0.0018393417
02601;2015/07/04 00:00:00.000;60;55;5;0.2809025809;0.0083357401
02630;2015/07/04 00:00:00.000;20;22;-2;0.1450670605;0.0043048423
02631;2015/07/04 00:00:00.000;83;79;4;0.4259696414;0.0126405825
02632;2015/07/04 00:00:00.000;49;52;-3;0.2532079602;0.0075139066
02633;2015/07/04 00:00:00.000;64;60;4;0.4615770108;0.0136972256
02635;2015/07/04 00:00:00.000;28;25;3;0.1516610178;0.004500517
02638;2015/07/04 00:00:00.000;30;30;0;0.2954092869;0.0087662244
02639;2015/07/04 00:00:00.000;32;28;4;0.2321072969;0.0068877477
02642;2015/07/04 00:00:00.000;59;63;-4;0.3837683147;0.0113882647
02644;2015/07/04 00:00:00.000;21;18;3;0.0501140755;0.0014871273
02645;2015/07/04 00:00:00.000;58;57;1;0.3020032442;0.008961899
02646;2015/07/04 00:00:00.000;21;17;4;0.1872683872;0.0055571601
02648;2015/07/04 00:00:00.000;29;26;3;0.1437482691;0.0042657074
02649;2015/07/04 00:00:00.000;111;119;-8;0.5116910863;0.0151843529
02650;2015/07/04 00:00:00.000;12;12;0;0.0501140755;0.0014871273
02652;2015/07/04 00:00:00.000;10;9;1;0.0448389096;0.0013305876
02653;2015/07/04 00:00:00.000;55;49;6;0.3112347844;0.0092358435
02655;2015/07/04 00:00:00.000;48;43;5;0.2637582919;0.007826986
02657;2015/07/04 00:00:00.000;62;66;-4;0.3362918222;0.0099794072
02659;2015/07/04 00:00:00.000;7;8;-1;0.0435201182;0.0012914527
02660;2015/07/04 00:00:00.000;31;31;0;0.1964999275;0.0058311046
02664;2015/07/04 00:00:00.000;47;45;2;0.2993656613;0.0088836292
02666;2015/07/04 00:00:00.000;10;9;1;0.2360636713;0.0070051525
02667;2015/07/04 00:00:00.000;36;32;4;0.2413388371;0.0071616922
02668;2015/07/04 00:00:00.000;13;13;0;0.0712147388;0.0021132862
02670;2015/07/04 00:00:00.000;21;24;-3;0.1186912314;0.0035221437
02671;2015/07/04 00:00:00.000;16;19;-3;0.0738523217;0.0021915561
02672;2015/07/04 00:00:00.000;1;1;0;0.0369261609;0.001095778
02673;2015/07/04 00:00:00.000;61;76;-15;0.2017750933;0.0059876443
02675;2015/07/04 00:00:00.000;34;35;-1;0.1477046435;0.0043831122
02702;2015/07/04 00:00:00.000;19;18;1;0.0567080328;0.001682802
02703;2015/07/04 00:00:00.000;73;79;-6;0.6040064885;0.017923798
02715;2015/07/04 00:00:00.000;9;9;0;0.0619831986;0.0018393417
02717;2015/07/04 00:00:00.000;13;16;-3;0.0474764925;0.0014088575
02718;2015/07/04 00:00:00.000;14;15;-1;0.0672583644;0.0019958814
02719;2015/07/04 00:00:00.000;62;58;4;0.3231039076;0.0095880579
02720;2015/07/04 00:00:00.000;41;39;2;0.2255133396;0.0066920731
02721;2015/07/04 00:00:00.000;23;27;-4;0.1107784826;0.0032873341
02723;2015/07/04 00:00:00.000;21;17;4;0.1028657338;0.0030525246
02725;2015/07/04 00:00:00.000;9;7;2;0.0751711132;0.002230691
02726;2015/07/04 00:00:00.000;35;31;4;0.2057314677;0.0061050491
02740;2015/07/04 00:00:00.000;45;47;-2;0.358711277;0.010644701
02745;2015/07/04 00:00:00.000;46;42;4;0.1925435531;0.0057136998
02746;2015/07/04 00:00:00.000;6;7;-1;0.0448389096;0.0013305876
02760;2015/07/04 00:00:00.000;66;65;1;0.4853152571;0.0144016543
02764;2015/07/04 00:00:00.000;8;5;3;0.0342885779;0.0010175082
02766;2015/07/04 00:00:00.000;41;38;3;0.3059596186;0.0090793038
02769;2015/07/04 00:00:00.000;36;34;2;0.1964999275;0.0058311046
02770;2015/07/04 00:00:00.000;17;15;2;0.1120972741;0.0033264691
02780;2015/07/04 00:00:00.000;80;83;-3;0.5090535034;0.0151060831
02802;2015/07/04 00:00:00.000;2;1;1;0.0257864879;0.0001101093
02804;2015/07/04 00:00:00.000;10;10;0;0.1096691647;0.0004696192
02806;2015/07/04 00:00:00.000;92;89;3;2.4858343996;0.010644701
02807;2015/07/04 00:00:00.000;5;5;0;0.6488758911;0.00277858
02808;2015/07/04 00:00:00.000;7;8;-1;0.1188082617;0.0005087541
02809;2015/07/04 00:00:00.000;59;52;7;2.1385487114;0.0091575737
02812;2015/07/04 00:00:00.000;7;7;0;0.1370864559;0.000587024
02813;2015/07/04 00:00:00.000;38;43;-5;1.9831840614;0.0084922799
02814;2015/07/04 00:00:00.000;16;15;1;0.5209285323;0.002230691
02815;2015/07/04 00:00:00.000;1;1;0;0.0091390971;0.0000391349
02818;2015/07/04 00:00:00.000;106;113;-7;2.2116614878;0.0094706531
02822;2015/07/04 00:00:00.000;13;14;-1;0.3564247852;0.0015262623
02825;2015/07/04 00:00:00.000;15;18;-3;0.475233047;0.0020350164
02831;2015/07/04 00:00:00.000;17;16;1;0.2558947176;0.001095778
02832;2015/07/04 00:00:00.000;22;25;-3;0.4295375617;0.0018393417
02837;2015/07/04 00:00:00.000;17;13;4;1.9283494791;0.0082574703
02842;2015/07/04 00:00:00.000;46;46;0;1.3251690733;0.0056745649
02857;2015/07/04 00:00:00.000;30;32;-2;0.9778833851;0.0041874375
02858;2015/07/04 00:00:00.000;1;1;0;0.0091390971;0.0000391349
02861;2015/07/04 00:00:00.000;41;40;1;1.590202888;0.0068094779
02865;2015/07/04 00:00:00.000;40;37;3;2.2664960702;0.0097054627
02871;2015/07/04 00:00:00.000;85;83;2;2.4309998172;0.0104098914
02875;2015/07/04 00:00:00.000;1;1;0;0.0182781941;0.0000782699
02879;2015/07/04 00:00:00.000;85;81;4;2.8057027966;0.0120144236
02885;2015/07/04 00:00:00.000;26;23;3;0.8499360263;0.0036395485
02886;2015/07/04 00:00:00.000;80;87;-7;2.5955035642;0.0111143202
02889;2015/07/04 00:00:00.000;101;96;5;3.2443794553;0.0138929002
02891;2015/07/04 00:00:00.000;82;81;1;2.8331200877;0.0121318284
02893;2015/07/04 00:00:00.000;79;68;11;1.5079510144;0.0064572635
02894;2015/07/04 00:00:00.000;2;3;-1;0.0639736794;0.0002739445
02905;2015/07/04 00:00:00.000;85;84;1;1.7090111497;0.0073182319
02906;2015/07/04 00:00:00.000;82;88;-6;3.8110034729;0.0163192659
02909;2015/07/04 00:00:00.000;50;46;4;1.4531164321;0.0062224539
02910;2015/07/04 00:00:00.000;44;49;-5;1.754706635;0.0075139066
02914;2015/07/04 00:00:00.000;28;30;-2;1.3068908792;0.005596295
02915;2015/07/04 00:00:00.000;45;48;-3;1.7455675379;0.0074747717
02919;2015/07/04 00:00:00.000;63;60;3;2.0928532261;0.008961899
03031;2015/07/04 00:00:00.000;81;90;-9;1.3020651033;0.007279097
03032;2015/07/04 00:00:00.000;23;21;2;0.3500175009;0.0019567465
03033;2015/07/04 00:00:00.000;26;29;-3;0.2800140007;0.0015653972
03034;2015/07/04 00:00:00.000;12;12;0;0.3010150508;0.001682802
03036;2015/07/04 00:00:00.000;25;30;-5;0.413020651;0.0023089609
03037;2015/07/04 00:00:00.000;24;23;1;0.3570178509;0.0019958814
03042;2015/07/04 00:00:00.000;36;36;0;0.413020651;0.0023089609
03044;2015/07/04 00:00:00.000;16;21;-5;0.2380119006;0.0013305876
03045;2015/07/04 00:00:00.000;49;54;-5;1.1410570529;0.0063789936
03047;2015/07/04 00:00:00.000;8;8;0;0.0280014001;0.0001565397
03048;2015/07/04 00:00:00.000;64;64;0;0.0910045502;0.0005087541
03053;2015/07/04 00:00:00.000;96;101;-5;1.7080854043;0.009548923
03054;2015/07/04 00:00:00.000;111;106;5;1.9600980049;0.0109577805
03060;2015/07/04 00:00:00.000;43;42;1;1.6310815541;0.0091184387
03064;2015/07/04 00:00:00.000;40;40;0;0.5880294015;0.0032873341
03070;2015/07/04 00:00:00.000;30;40;-10;0.3290164508;0.0018393417
03076;2015/07/04 00:00:00.000;24;24;0;1.2250612531;0.0068486128
03077;2015/07/04 00:00:00.000;41;41;0;0.5740287014;0.0032090643
03086;2015/07/04 00:00:00.000;19;15;4;0.2450122506;0.0013697226
03087;2015/07/04 00:00:00.000;68;63;5;1.4980749037;0.0083748751
03102;2015/07/04 00:00:00.000;61;64;-3;1.2320616031;0.0068877477
03103;2015/07/04 00:00:00.000;86;83;3;1.4490724536;0.0081009306
03106;2015/07/04 00:00:00.000;48;45;3;0.9030451523;0.005048406
03110;2015/07/04 00:00:00.000;83;88;-5;2.2891144557;0.0127971222
03216;2015/07/04 00:00:00.000;14;15;-1;0.0910045502;0.0005087541
03217;2015/07/04 00:00:00.000;10;13;-3;0.1820091005;0.0010175082
03220;2015/07/04 00:00:00.000;72;88;-16;0.3150157508;0.0017610719
03221;2015/07/04 00:00:00.000;14;10;4;0.1610080504;0.0009001034
03223;2015/07/04 00:00:00.000;31;37;-6;0.4480224011;0.0025046355
03224;2015/07/04 00:00:00.000;19;20;-1;0.2660133007;0.0014871273
03229;2015/07/04 00:00:00.000;34;33;1;0.3780189009;0.0021132862
03230;2015/07/04 00:00:00.000;9;9;0;0.0350017501;0.0001956747
03234;2015/07/04 00:00:00.000;22;20;2;0.0980049002;0.000547889
03235;2015/07/04 00:00:00.000;50;63;-13;0.6370318516;0.0035612786
03241;2015/07/04 00:00:00.000;5;7;-2;0.1260063003;0.0007044287
03242;2015/07/04 00:00:00.000;18;22;-4;0.1260063003;0.0007044287
03245;2015/07/04 00:00:00.000;11;10;1;0.3290164508;0.0018393417
03246;2015/07/04 00:00:00.000;227;262;-35;1.8060903045;0.010096812
03251;2015/07/04 00:00:00.000;24;32;-8;0.2800140007;0.0015653972
03256;2015/07/04 00:00:00.000;23;24;-1;0.1400070004;0.0007826986
03257;2015/07/04 00:00:00.000;32;35;-3;0.406020301;0.002269826
03259;2015/07/04 00:00:00.000;1;1;0;0.0140007;0.0000782699
03264;2015/07/04 00:00:00.000;24;25;-1;0.2450122506;0.0013697226
03275;2015/07/04 00:00:00.000;134;136;-2;0.4970248512;0.00277858
03276;2015/07/04 00:00:00.000;190;256;-66;0.5390269513;0.0030133896
03278;2015/07/04 00:00:00.000;13;16;-3;0.3080154008;0.0017219369
03279;2015/07/04 00:00:00.000;6;6;0;0.0490024501;0.0002739445
03280;2015/07/04 00:00:00.000;30;31;-1;0.0840042002;0.0004696192
03281;2015/07/04 00:00:00.000;46;56;-10;0.5460273014;0.0030525246
03282;2015/07/04 00:00:00.000;4;4;0;0.0490024501;0.0002739445
03284;2015/07/04 00:00:00.000;3;4;-1;0.0980049002;0.000547889
03285;2015/07/04 00:00:00.000;40;42;-2;0.3220161008;0.0018002068
03287;2015/07/04 00:00:00.000;7;6;1;0.0700035002;0.0003913493
03290;2015/07/04 00:00:00.000;24;26;-2;0.3640182009;0.0020350164
03301;2015/07/04 00:00:00.000;100;104;-4;1.8620931047;0.0104098914
03303;2015/07/04 00:00:00.000;567;627;-60;1.204060203;0.006731208
03304;2015/07/04 00:00:00.000;48;57;-9;0.4340217011;0.0024263657
03307;2015/07/04 00:00:00.000;30;36;-6;0.2940147007;0.0016436671
03431;2015/07/04 00:00:00.000;141;169;-28;1.0430521526;0.0058311046
03440;2015/07/04 00:00:00.000;21;25;-4;0.1260063003;0.0007044287
03442;2015/07/04 00:00:00.000;6;10;-4;0.0560028001;0.0003130794
03443;2015/07/04 00:00:00.000;4;4;0;0.0420021001;0.0002348096
03444;2015/07/04 00:00:00.000;9;8;1;0.1190059503;0.0006652938
03445;2015/07/04 00:00:00.000;7;5;2;0.0840042002;0.0004696192
03446;2015/07/04 00:00:00.000;29;36;-7;0.0910045502;0.0005087541
03447;2015/07/04 00:00:00.000;16;22;-6;0.1470073504;0.0008218335
03448;2015/07/04 00:00:00.000;8;8;0;0.0560028001;0.0003130794
03449;2015/07/04 00:00:00.000;17;18;-1;0.2170108505;0.0012131828
03450;2015/07/04 00:00:00.000;7;7;0;0.0350017501;0.0001956747
03451;2015/07/04 00:00:00.000;10;14;-4;0.1400070004;0.0007826986
03452;2015/07/04 00:00:00.000;21;24;-3;0.1190059503;0.0006652938
03455;2015/07/04 00:00:00.000;9;10;-1;0.0700035002;0.0003913493
03456;2015/07/04 00:00:00.000;5;4;1;0.0350017501;0.0001956747
03457;2015/07/04 00:00:00.000;8;9;-1;0.0350017501;0.0001956747
03458;2015/07/04 00:00:00.000;42;48;-6;0.5390269513;0.0030133896
03461;2015/07/04 00:00:00.000;23;26;-3;0.3640182009;0.0020350164
03462;2015/07/04 00:00:00.000;16;22;-6;0.1120056003;0.0006261589
03464;2015/07/04 00:00:00.000;18;18;0;0.0490024501;0.0002739445
03465;2015/07/04 00:00:00.000;6;6;0;0.0490024501;0.0002739445
03466;2015/07/04 00:00:00.000;12;15;-3;0.0140007;0.0000782699
03467;2015/07/04 00:00:00.000;14;14;0;0.1120056003;0.0006261589
03470;2015/07/04 00:00:00.000;88;116;-28;0.3150157508;0.0017610719
03561;2015/07/04 00:00:00.000;15;20;-5;0.5950297515;0.0033264691
03570;2015/07/04 00:00:00.000;37;32;5;0.3010150508;0.001682802
03574;2015/07/04 00:00:00.000;15;21;-6;0.399019951;0.002230691
03576;2015/07/04 00:00:00.000;44;44;0;0.2730136507;0.0015262623
03582;2015/07/04 00:00:00.000;34;36;-2;0.0420021001;0.0002348096
03583;2015/07/04 00:00:00.000;3;4;-1;0.0420021001;0.0002348096
03586;2015/07/04 00:00:00.000;4;4;0;0.0770038502;0.0004304842
03593;2015/07/04 00:00:00.000;1;1;0;0.0490024501;0.0002739445
03602;2015/07/04 00:00:00.000;44;60;-16;0.0840042002;0.0004696192
03741;2015/07/04 00:00:00.000;28;28;0;0.0980049002;0.000547889
03743;2015/07/04 00:00:00.000;50;51;-1;0.6160308015;0.0034438739
03748;2015/07/04 00:00:00.000;22;26;-4;0.392019601;0.0021915561
03752;2015/07/04 00:00:00.000;3;4;-1;0.0210010501;0.0001174048
03753;2015/07/04 00:00:00.000;40;52;-12;0.4340217011;0.0024263657
03765;2015/07/04 00:00:00.000;2;2;0;0.1050052503;0.000587024
03766;2015/07/04 00:00:00.000;22;23;-1;0.5880294015;0.0032873341
03777;2015/07/04 00:00:00.000;5;6;-1;0.0140007;0.0000782699
03779;2015/07/04 00:00:00.000;1;1;0;0.0140007;0.0000782699
03781;2015/07/04 00:00:00.000;5;6;-1;0.1120056003;0.0006261589
03782;2015/07/04 00:00:00.000;30;27;3;0.5670283514;0.0031699293
03809;2015/07/04 00:00:00.000;38;44;-6;0.5180259013;0.0028959848
03810;2015/07/04 00:00:00.000;22;22;0;0.1750087504;0.0009783733
03813;2015/07/04 00:00:00.000;42;64;-22;0.2240112006;0.0012523178
03814;2015/07/04 00:00:00.000;18;14;4;0.0910045502;0.0005087541
03819;2015/07/04 00:00:00.000;27;27;0;0.2170108505;0.0012131828
03820;2015/07/04 00:00:00.000;110;133;-23;2.5271263563;0.0141277098
03823;2015/07/04 00:00:00.000;12;10;2;0.2170108505;0.0012131828
03824;2015/07/04 00:00:00.000;44;49;-5;0.4690234512;0.0026220403
03833;2015/07/04 00:00:00.000;480;426;54;2.0581029051;0.0115056695
03837;2015/07/04 00:00:00.000;34;28;6;0.0420021001;0.0002348096
03841;2015/07/04 00:00:00.000;33;36;-3;0.6790339517;0.0037960882
03842;2015/07/04 00:00:00.000;128;128;0;2.8491424571;0.0159279166
03846;2015/07/04 00:00:00.000;5;7;-2;0.0980049002;0.000547889
03851;2015/07/04 00:00:00.000;28;25;3;0.6300315016;0.0035221437
03852;2015/07/04 00:00:00.000;1;2;-1;0.0140007;0.0000782699
03855;2015/07/04 00:00:00.000;24;28;-4;0.2590129506;0.0014479924
03856;2015/07/04 00:00:00.000;8;9;-1;0.1050052503;0.000587024
03860;2015/07/04 00:00:00.000;22;30;-8;0.7210360518;0.0040308978
03861;2015/07/04 00:00:00.000;22;23;-1;0.2170108505;0.0012131828
03867;2015/07/04 00:00:00.000;74;82;-8;1.3650682534;0.0076313114
03870;2015/07/04 00:00:00.000;31;32;-1;0.8890444522;0.0049701361
03871;2015/07/04 00:00:00.000;4;4;0;0.0560028001;0.0003130794
03875;2015/07/04 00:00:00.000;1;1;0;0.0770038502;0.0004304842
03878;2015/07/04 00:00:00.000;35;34;1;0.4270213511;0.0023872307
03886;2015/07/04 00:00:00.000;18;21;-3;0.3780189009;0.0021132862
03887;2015/07/04 00:00:00.000;15;15;0;0.1050052503;0.000587024
03901;2015/07/04 00:00:00.000;20;23;-3;0.3422348976;0.0025829054
03902;2015/07/04 00:00:00.000;14;13;1;0.1918589577;0.0014479924
03903;2015/07/04 00:00:00.000;30;28;2;0.3526056521;0.0026611753
03904;2015/07/04 00:00:00.000;32;35;-3;0.8504018667;0.0064181286
03905;2015/07/04 00:00:00.000;11;9;2;0.285195748;0.0021524212
03906;2015/07/04 00:00:00.000;18;18;0;0.1659320716;0.0012523178
03907;2015/07/04 00:00:00.000;28;28;0;1.2133782733;0.0091575737
03908;2015/07/04 00:00:00.000;19;22;-3;0.570391496;0.0043048423
03911;2015/07/04 00:00:00.000;2;1;1;0.0051853772;0.0000391349
04001;2015/07/04 00:00:00.000;18;17;1;0.2903811252;0.0021915561
04005;2015/07/04 00:00:00.000;74;79;-5;1.4156079855;0.0106838359
04006;2015/07/04 00:00:00.000;1;1;0;0.0259268862;0.0001956747
04008;2015/07/04 00:00:00.000;11;13;-2;0.3992740472;0.0030133896
04010;2015/07/04 00:00:00.000;4;6;-2;0.0777806585;0.000587024
04011;2015/07/04 00:00:00.000;57;53;4;1.4104226082;0.010644701
04015;2015/07/04 00:00:00.000;30;29;1;0.197044335;0.0014871273
04017;2015/07/04 00:00:00.000;2;4;-2;0.0207415089;0.0001565397
04022;2015/07/04 00:00:00.000;9;9;0;0.088151413;0.0006652938
04029;2015/07/04 00:00:00.000;9;10;-1;0.2281565984;0.0017219369
04037;2015/07/04 00:00:00.000;18;26;-8;0.2437127301;0.0018393417
04040;2015/07/04 00:00:00.000;58;54;4;0.4718693285;0.0035612786
04041;2015/07/04 00:00:00.000;11;11;0;0.1607466943;0.0012131828
04046;2015/07/04 00:00:00.000;88;110;-22;1.2652320456;0.009548923
04047;2015/07/04 00:00:00.000;6;5;1;0.0985221675;0.0007435637
04050;2015/07/04 00:00:00.000;3;2;1;0.0570391496;0.0004304842
04051;2015/07/04 00:00:00.000;9;17;-8;0.088151413;0.0006652938
04061;2015/07/04 00:00:00.000;8;6;2;0.1140782992;0.0008609685
04062;2015/07/04 00:00:00.000;73;80;-7;1.2548612912;0.0094706531
04068;2015/07/04 00:00:00.000;3;3;0;0.0518537724;0.0003913493
04071;2015/07/04 00:00:00.000;63;71;-8;0.4770547057;0.0036004136
04074;2015/07/04 00:00:00.000;12;12;0;1.4985740213;0.0113099948
04079;2015/07/04 00:00:00.000;34;29;5;0.8244749806;0.0062224539
04083;2015/07/04 00:00:00.000;11;14;-3;0.2229712212;0.001682802
04084;2015/07/04 00:00:00.000;38;43;-5;0.5807622505;0.0043831122
04088;2015/07/04 00:00:00.000;2;2;0;0.0985221675;0.0007435637
04090;2015/07/04 00:00:00.000;141;158;-17;1.5296862847;0.0115448044
04093;2015/07/04 00:00:00.000;10;7;3;0.5444646098;0.0041091677
04101;2015/07/04 00:00:00.000;25;29;-4;1.4622763806;0.0110360503
04105;2015/07/04 00:00:00.000;34;33;1;1.1926367643;0.0090010339
04106;2015/07/04 00:00:00.000;68;62;6;2.7638060669;0.0208589178
04107;2015/07/04 00:00:00.000;46;43;3;1.2807881773;0.0096663278
04108;2015/07/04 00:00:00.000;7;6;1;0.2592688618;0.0019567465
04109;2015/07/04 00:00:00.000;2;2;0;0.0725952813;0.000547889
04110;2015/07/04 00:00:00.000;11;11;0;0.1814882033;0.0013697226
04220;2015/07/04 00:00:00.000;18;20;-2;0.1711174488;0.0012914527
04221;2015/07/04 00:00:00.000;2;2;0;0.0311122634;0.0002348096
04224;2015/07/04 00:00:00.000;38;42;-4;0.0570391496;0.0004304842
04236;2015/07/04 00:00:00.000;21;24;-3;0.3526056521;0.0026611753
04239;2015/07/04 00:00:00.000;14;13;1;0.176302826;0.0013305876
04240;2015/07/04 00:00:00.000;118;137;-19;0.8711433757;0.0065746683
04252;2015/07/04 00:00:00.000;7;8;-1;0.1037075447;0.0007826986
04256;2015/07/04 00:00:00.000;7;8;-1;0.0829660358;0.0006261589
04257;2015/07/04 00:00:00.000;6;6;0;0.108892922;0.0008218335
04261;2015/07/04 00:00:00.000;16;24;-8;0.2177858439;0.0016436671
04268;2015/07/04 00:00:00.000;11;11;0;0.2022297122;0.0015262623
04275;2015/07/04 00:00:00.000;4;4;0;0.0207415089;0.0001565397
04276;2015/07/04 00:00:00.000;2;2;0;0.3422348976;0.0025829054
04280;2015/07/04 00:00:00.000;43;51;-8;0.2540834846;0.0019176116
04281;2015/07/04 00:00:00.000;13;13;0;0.1711174488;0.0012914527
04285;2015/07/04 00:00:00.000;2;2;0;0.0155561317;0.0001174048
04290;2015/07/04 00:00:00.000;3;3;0;0.0414830179;0.0003130794
04344;2015/07/04 00:00:00.000;3;3;0;0.0518537724;0.0003913493
04347;2015/07/04 00:00:00.000;6;6;0;0.1037075447;0.0007826986
04348;2015/07/04 00:00:00.000;11;11;0;0.2074150894;0.0015653972
04351;2015/07/04 00:00:00.000;19;17;2;0.0933367903;0.0007044287
04352;2015/07/04 00:00:00.000;16;15;1;0.0985221675;0.0007435637
04355;2015/07/04 00:00:00.000;8;10;-2;0.0829660358;0.0006261589
04357;2015/07/04 00:00:00.000;25;24;1;0.2437127301;0.0018393417
04363;2015/07/04 00:00:00.000;4;3;1;0.1296344309;0.0009783733
04406;2015/07/04 00:00:00.000;8;10;-2;0.0622245268;0.0004696192
04408;2015/07/04 00:00:00.000;1;1;0;0.0155561317;0.0001174048
04412;2015/07/04 00:00:00.000;38;39;-1;1.2704174229;0.0095880579
04413;2015/07/04 00:00:00.000;1;1;0;0.0503834742;0.0003500413
04416;2015/07/04 00:00:00.000;58;70;-12;0.1348198081;0.0010175082
04421;2015/07/04 00:00:00.000;2;3;-1;0.1037075447;0.0007826986
04422;2015/07/04 00:00:00.000;4;3;1;0.0103707545;0.0000782699
04426;2015/07/04 00:00:00.000;33;35;-2;0.0466683951;0.0003522144
04427;2015/07/04 00:00:00.000;2;2;0;0.0674099041;0.0005087541
04429;2015/07/04 00:00:00.000;84;110;-26;0.5911330049;0.004461382
04434;2015/07/04 00:00:00.000;3;2;1;0.0259268862;0.0001956747
04435;2015/07/04 00:00:00.000;3;3;0;0.0155561317;0.0001174048
04443;2015/07/04 00:00:00.000;45;78;-33;0.1400051854;0.0010566431
04444;2015/07/04 00:00:00.000;59;63;-4;0.8711433757;0.0065746683
04449;2015/07/04 00:00:00.000;4;6;-2;0.0622245268;0.0004696192
04450;2015/07/04 00:00:00.000;4;9;-5;0.0414830179;0.0003130794
04455;2015/07/04 00:00:00.000;7;7;0;0.0155561317;0.0001174048
04459;2015/07/04 00:00:00.000;2;2;0;0.0051853772;0.0000391349
04460;2015/07/04 00:00:00.000;3;4;-1;0.0155561317;0.0001174048
04463;2015/07/04 00:00:00.000;34;40;-6;0.1451905626;0.001095778
04464;2015/07/04 00:00:00.000;4;11;-7;0.0259268862;0.0001956747
04471;2015/07/04 00:00:00.000;1;1;0;0.0311122634;0.0002348096
04472;2015/07/04 00:00:00.000;11;15;-4;0.0829660358;0.0006261589
04476;2015/07/04 00:00:00.000;6;7;-1;0.0777806585;0.000587024
04478;2015/07/04 00:00:00.000;4;2;2;0.088151413;0.0006652938
04487;2015/07/04 00:00:00.000;22;14;8;0.0777806585;0.000587024
04496;2015/07/04 00:00:00.000;31;39;-8;0.1192636764;0.0009001034
04497;2015/07/04 00:00:00.000;20;22;-2;0.0051853772;0.0000391349
04537;2015/07/04 00:00:00.000;9;6;3;0.4303863106;0.0032481992
04538;2015/07/04 00:00:00.000;13;13;0;0.7000259269;0.0052832156
04544;2015/07/04 00:00:00.000;3;3;0;0.1711174488;0.0012914527
04547;2015/07/04 00:00:00.000;5;5;0;0.1140782992;0.0008609685
04551;2015/07/04 00:00:00.000;5;4;1;0.0933367903;0.0007044287
04556;2015/07/04 00:00:00.000;12;11;1;0.1037075447;0.0007826986
04572;2015/07/04 00:00:00.000;31;28;3;0.4407570651;0.0033264691
04576;2015/07/04 00:00:00.000;14;10;4;0.0829660358;0.0006261589
04606;2015/07/04 00:00:00.000;9;10;-1;0.0259268862;0.0001956747
04607;2015/07/04 00:00:00.000;2;2;0;0.1451905626;0.001095778
04612;2015/07/04 00:00:00.000;2;2;0;0.0570391496;0.0004304842
04616;2015/07/04 00:00:00.000;7;8;-1;0.2281565984;0.0017219369
04617;2015/07/04 00:00:00.000;1;1;0;0.0466683951;0.0003522144
04623;2015/07/04 00:00:00.000;2;2;0;0.0155561317;0.0001174048
04624;2015/07/04 00:00:00.000;1;1;0;0.0103707545;0.0000782699
04628;2015/07/04 00:00:00.000;2;2;0;0.0466683951;0.0003522144
04631;2015/07/04 00:00:00.000;5;8;-3;0.2437127301;0.0018393417
