_id,event_date,event_hour,event,e_count
15804968,2/21/2013,18,Posted Product Review,1
15856851,1/15/2013,18,Posted Product Review,1
15863216,1/11/2013,6,Posted Product Review,1
15916568,3/5/2013,23,Posted Product Review,1
15920538,2/19/2013,7,Posted Product Review,1
16103744,1/2/2013,2,Posted Product Review,1
16103744,1/25/2013,21,Posted Product Review,1
16109813,1/26/2013,12,Posted Product Review,1
16110132,3/8/2013,8,Posted Product Review,1
16116504,1/1/2013,3,Posted Product Review,1
16116504,2/19/2013,6,Posted Product Review,1
16120594,1/13/2013,19,Posted Product Review,1
16180093,1/3/2013,9,Posted Product Review,1
16254155,2/17/2013,19,Posted Product Review,1
16259784,1/3/2013,23,Posted Product Review,1
16290503,1/7/2013,10,Posted Product Review,1
16405314,1/31/2013,12,Posted Product Review,1
16431441,1/2/2013,14,Posted Product Review,1
16465673,1/11/2013,8,Posted Product Review,1
16469753,1/11/2013,20,Posted Product Review,1
16559925,1/30/2013,3,Posted Product Review,1
16582166,2/7/2013,20,Posted Product Review,1
16590318,1/20/2013,15,Posted Product Review,1
16611452,2/10/2013,13,Posted Product Review,1
16611452,2/21/2013,21,Posted Product Review,1
16615976,1/18/2013,1,Posted Product Review,1
16670609,1/28/2013,7,Posted Product Review,1
16702636,1/19/2013,22,Posted Product Review,1
16736458,3/1/2013,13,Posted Product Review,1
16736458,1/15/2013,10,Posted Product Review,1
16760601,2/12/2013,2,Posted Product Review,1
16760601,2/17/2013,11,Posted Product Review,1
16782599,3/8/2013,23,Posted Product Review,1
16865177,1/9/2013,22,Posted Product Review,1
16909311,1/28/2013,4,Posted Product Review,1
16926566,1/23/2013,23,Posted Product Review,1
16956939,3/9/2013,12,Posted Product Review,1
16976354,1/31/2013,3,Posted Product Review,1
17039351,2/2/2013,18,Posted Product Review,1
17039351,2/7/2013,20,Posted Product Review,1
17072417,1/6/2013,23,Posted Product Review,1
17098614,2/5/2013,22,Posted Product Review,1
17130960,1/31/2013,5,Posted Product Review,1
17197186,2/10/2013,11,Posted Product Review,1
17255772,1/31/2013,11,Posted Product Review,1
17316308,1/2/2013,19,Posted Product Review,1
17321356,2/18/2013,0,Posted Product Review,1
17333191,2/18/2013,23,Posted Product Review,1
17378269,1/24/2013,14,Posted Product Review,1
17378269,1/17/2013,9,Posted Product Review,1
17379733,1/18/2013,5,Posted Product Review,1
17446344,2/20/2013,7,Posted Product Review,1
17475890,2/27/2013,14,Posted Product Review,1
17622181,1/28/2013,0,Posted Product Review,1
17622181,1/14/2013,15,Posted Product Review,1
17642642,3/3/2013,17,Posted Product Review,1
17642642,2/6/2013,17,Posted Product Review,1
17660360,3/5/2013,1,Posted Product Review,1
17774575,3/8/2013,10,Posted Product Review,1
17851510,1/22/2013,21,Posted Product Review,1
18029585,2/11/2013,9,Posted Product Review,1
18078039,2/5/2013,23,Posted Product Review,1
18105516,1/16/2013,6,Posted Product Review,1
18257114,2/18/2013,3,Posted Product Review,1
18296521,1/27/2013,18,Posted Product Review,1
18328639,1/25/2013,9,Posted Product Review,1
18334764,1/7/2013,16,Posted Product Review,1
18375306,1/25/2013,2,Posted Product Review,1
18375306,1/30/2013,5,Posted Product Review,1
18382685,3/7/2013,19,Posted Product Review,1
18406933,1/10/2013,12,Posted Product Review,1
18422069,1/11/2013,19,Posted Product Review,1
18447619,3/5/2013,11,Posted Product Review,1
18461850,1/25/2013,20,Posted Product Review,1
18461850,1/14/2013,19,Posted Product Review,1
18487884,2/12/2013,14,Posted Product Review,1
18487884,2/12/2013,18,Posted Product Review,1
18491643,2/4/2013,19,Posted Product Review,1
18491643,2/9/2013,7,Posted Product Review,1
18491643,2/15/2013,5,Posted Product Review,1
18498608,1/17/2013,7,Posted Product Review,2
18498608,2/21/2013,8,Posted Product Review,1
18503768,3/2/2013,14,Posted Product Review,1
18586795,3/2/2013,10,Posted Product Review,1
18608064,1/23/2013,14,Posted Product Review,1
18629596,1/25/2013,14,Posted Product Review,1
18690786,2/20/2013,22,Posted Product Review,1
18690786,2/27/2013,12,Posted Product Review,1
18699502,2/5/2013,6,Posted Product Review,1
18702261,1/24/2013,16,Posted Product Review,1
18702261,2/21/2013,14,Posted Product Review,1
18774640,1/29/2013,10,Posted Product Review,1
18880867,1/23/2013,21,Posted Product Review,1
18916255,2/6/2013,17,Posted Product Review,1
18923661,2/2/2013,3,Posted Product Review,1
18982782,2/21/2013,22,Posted Product Review,1
18987667,2/2/2013,3,Posted Product Review,1
19003312,2/21/2013,13,Posted Product Review,1
19052601,3/8/2013,9,Posted Product Review,1
19054782,2/9/2013,18,Posted Product Review,1
19080518,3/2/2013,7,Posted Product Review,1
19254900,2/14/2013,16,Posted Product Review,1
19288396,2/15/2013,9,Posted Product Review,1
19427389,2/20/2013,14,Posted Product Review,1
19450333,2/27/2013,15,Posted Product Review,1
19450333,1/20/2013,4,Posted Product Review,1
19587055,2/24/2013,9,Posted Product Review,1
19638297,3/7/2013,6,Posted Product Review,1
19657858,3/8/2013,8,Posted Product Review,1
19701055,3/8/2013,16,Posted Product Review,1
19729643,2/11/2013,0,Posted Product Review,1
19729643,2/7/2013,12,Posted Product Review,1
19729643,1/9/2013,2,Posted Product Review,1
19729643,2/6/2013,6,Posted Product Review,1
19799323,3/7/2013,15,Posted Product Review,1
19799323,1/2/2013,11,Posted Product Review,1
19811908,1/27/2013,8,Posted Product Review,1
19811908,1/22/2013,1,Posted Product Review,1
19864701,3/8/2013,9,Posted Product Review,1
19897362,1/11/2013,0,Posted Product Review,1
20090190,1/10/2013,1,Posted Product Review,1
20210714,2/28/2013,2,Posted Product Review,1
20220362,2/1/2013,6,Posted Product Review,1
20272232,1/19/2013,20,Posted Product Review,1
20322835,3/2/2013,9,Posted Product Review,1
20372605,3/6/2013,21,Posted Product Review,1
20434232,2/2/2013,10,Posted Product Review,1
20497036,2/18/2013,14,Posted Product Review,1
20533037,3/8/2013,12,Posted Product Review,1
20539674,3/7/2013,0,Posted Product Review,1
20539674,1/12/2013,21,Posted Product Review,1
20578110,1/10/2013,2,Posted Product Review,1
20633701,1/30/2013,14,Posted Product Review,1
20648385,2/9/2013,0,Posted Product Review,1
20648385,1/7/2013,2,Posted Product Review,1
20648385,2/6/2013,20,Posted Product Review,1
20710615,2/9/2013,1,Posted Product Review,1
20716114,2/15/2013,10,Posted Product Review,1
20739180,2/5/2013,20,Posted Product Review,1
20764207,1/12/2013,5,Posted Product Review,1
20785043,1/7/2013,13,Posted Product Review,1
20787892,2/4/2013,17,Posted Product Review,1
20833429,1/18/2013,0,Posted Product Review,1
20844630,1/4/2013,19,Posted Product Review,1
20923733,1/6/2013,9,Posted Product Review,1
20924642,1/15/2013,3,Posted Product Review,1
20938294,2/1/2013,2,Posted Product Review,1
20994508,2/8/2013,15,Posted Product Review,1
21022428,2/26/2013,3,Posted Product Review,1
21100139,2/27/2013,16,Posted Product Review,1
21121614,2/7/2013,16,Posted Product Review,1
21145024,2/3/2013,11,Posted Product Review,1
21347529,2/7/2013,10,Posted Product Review,1
21379072,2/19/2013,3,Posted Product Review,1
21379072,2/11/2013,7,Posted Product Review,1
21395180,2/28/2013,6,Posted Product Review,1
21402317,2/10/2013,1,Posted Product Review,1
21443462,1/4/2013,0,Posted Product Review,1
21447675,1/4/2013,22,Posted Product Review,1
21454911,1/20/2013,10,Posted Product Review,1
21602008,2/14/2013,19,Posted Product Review,1
21604664,1/2/2013,7,Posted Product Review,1
21605117,1/1/2013,17,Posted Product Review,1
21605117,1/25/2013,19,Posted Product Review,1
21738882,2/13/2013,1,Posted Product Review,1
21738882,3/1/2013,3,Posted Product Review,1
21839999,2/6/2013,0,Posted Product Review,1
21844402,1/17/2013,7,Posted Product Review,1
21858280,2/5/2013,8,Posted Product Review,1
21922864,3/2/2013,1,Posted Product Review,1
22180618,2/13/2013,1,Posted Product Review,1
22200239,1/1/2013,14,Posted Product Review,1
22228592,1/3/2013,12,Posted Product Review,1
22298295,1/6/2013,22,Posted Product Review,1
22306221,2/7/2013,23,Posted Product Review,1
22319194,1/24/2013,9,Posted Product Review,1
22326726,3/3/2013,19,Posted Product Review,1
22337507,1/9/2013,19,Posted Product Review,1
22351014,1/21/2013,0,Posted Product Review,1
22364876,3/1/2013,2,Posted Product Review,1
22399465,1/11/2013,16,Posted Product Review,1
22402458,1/31/2013,22,Posted Product Review,1
22406873,1/22/2013,0,Posted Product Review,1
22581381,1/22/2013,5,Posted Product Review,1
22641422,1/25/2013,4,Posted Product Review,1
22641422,1/25/2013,5,Posted Product Review,1
22679388,1/27/2013,5,Posted Product Review,1
22679388,1/13/2013,2,Posted Product Review,1
22748088,1/29/2013,2,Posted Product Review,1
22783485,2/1/2013,19,Posted Product Review,1
22783485,1/2/2013,21,Posted Product Review,1
22904580,2/5/2013,14,Posted Product Review,1
22905665,1/5/2013,23,Posted Product Review,1
22909298,2/9/2013,15,Posted Product Review,1
22925196,2/6/2013,1,Posted Product Review,1
22929342,2/7/2013,18,Posted Product Review,1
23014012,2/28/2013,17,Posted Product Review,1
23035172,2/15/2013,0,Posted Product Review,1
23041603,2/15/2013,16,Posted Product Review,1
23043873,2/15/2013,17,Posted Product Review,1
23043873,2/8/2013,8,Posted Product Review,1
23081575,3/9/2013,2,Posted Product Review,1
23087720,2/18/2013,17,Posted Product Review,1
23095533,2/19/2013,23,Posted Product Review,1
23095533,1/30/2013,0,Posted Product Review,1
23152476,2/9/2013,5,Posted Product Review,1
23216151,2/26/2013,1,Posted Product Review,1
23286092,2/28/2013,23,Posted Product Review,1
23339849,3/6/2013,10,Posted Product Review,1
23354685,2/16/2013,19,Posted Product Review,1
23354685,1/5/2013,21,Posted Product Review,1
23405423,3/7/2013,15,Posted Product Review,1
23440198,3/8/2013,5,Posted Product Review,1
23451361,3/8/2013,14,Posted Product Review,1
23463833,3/9/2013,13,Posted Product Review,1
23467134,2/20/2013,4,Posted Product Review,1
23492697,1/3/2013,5,Posted Product Review,1
23498659,1/24/2013,16,Posted Product Review,1
23532268,3/3/2013,3,Posted Product Review,1
23532268,1/26/2013,22,Posted Product Review,1
23575316,2/21/2013,21,Posted Product Review,1
23591080,1/3/2013,19,Posted Product Review,1
23597981,1/10/2013,11,Posted Product Review,1
23611920,3/8/2013,11,Posted Product Review,1
23655295,2/25/2013,9,Posted Product Review,1
23673081,1/23/2013,0,Posted Product Review,1
23711295,1/18/2013,21,Posted Product Review,1
23712258,1/4/2013,20,Posted Product Review,1
23714325,1/4/2013,5,Posted Product Review,1
23716403,1/7/2013,18,Posted Product Review,1
23733014,1/7/2013,16,Posted Product Review,1
23750031,1/12/2013,1,Posted Product Review,1
23750031,1/13/2013,22,Posted Product Review,1
23762005,1/19/2013,11,Posted Product Review,1
23828420,1/9/2013,4,Posted Product Review,1
23828420,1/17/2013,4,Posted Product Review,1
23828420,2/5/2013,17,Posted Product Review,1
23835688,1/12/2013,10,Posted Product Review,1
23837588,1/6/2013,0,Posted Product Review,1
23837588,2/13/2013,11,Posted Product Review,1
23877372,1/16/2013,7,Posted Product Review,1
23994795,1/19/2013,13,Posted Product Review,1
24014424,1/20/2013,0,Posted Product Review,1
24035457,2/5/2013,13,Posted Product Review,1
24035457,2/17/2013,11,Posted Product Review,1
24037728,1/22/2013,17,Posted Product Review,1
24051543,1/29/2013,2,Posted Product Review,1
24097269,1/27/2013,17,Posted Product Review,1
24153487,1/29/2013,20,Posted Product Review,1
24200517,2/1/2013,15,Posted Product Review,1
24200517,2/10/2013,6,Posted Product Review,1
24210497,2/3/2013,15,Posted Product Review,1
24216421,2/4/2013,7,Posted Product Review,1
24235801,1/6/2013,14,Posted Product Review,1
24251799,1/2/2013,19,Posted Product Review,1
24338907,3/9/2013,14,Posted Product Review,1
24388571,2/2/2013,5,Posted Product Review,1
24471078,2/18/2013,7,Posted Product Review,1
24558499,2/21/2013,17,Posted Product Review,1
24640673,2/28/2013,0,Posted Product Review,1
24699396,2/24/2013,11,Posted Product Review,1
24699396,3/6/2013,6,Posted Product Review,1
24699396,1/28/2013,8,Posted Product Review,1
24699396,1/1/2013,4,Posted Product Review,1
24715882,2/25/2013,23,Posted Product Review,1
24731271,2/10/2013,11,Posted Product Review,1
24785380,2/26/2013,5,Posted Product Review,1
24807782,2/26/2013,23,Posted Product Review,1
24878557,1/11/2013,10,Posted Product Review,1
24883823,1/22/2013,19,Posted Product Review,1
24901427,3/2/2013,5,Posted Product Review,1
24915959,1/2/2013,3,Posted Product Review,1
25037360,3/6/2013,13,Posted Product Review,1
25076643,3/6/2013,18,Posted Product Review,1
25101681,3/8/2013,1,Posted Product Review,1
25113958,2/10/2013,19,Posted Product Review,1
25134074,3/9/2013,3,Posted Product Review,1
25154120,2/5/2013,9,Posted Product Review,1
25154120,3/1/2013,15,Posted Product Review,1
25195877,2/8/2013,10,Posted Product Review,1
25247581,1/1/2013,9,Posted Product Review,1
25247581,1/5/2013,22,Posted Product Review,1
25247581,2/25/2013,0,Posted Product Review,1
25280655,1/16/2013,4,Posted Product Review,1
25280655,1/24/2013,5,Posted Product Review,1
25315781,2/8/2013,21,Posted Product Review,1
25586914,1/2/2013,4,Posted Product Review,1
25675114,3/9/2013,2,Posted Product Review,1
25762902,1/13/2013,16,Posted Product Review,1
25762902,1/5/2013,21,Posted Product Review,1
25762902,1/2/2013,18,Posted Product Review,1
25820864,3/2/2013,5,Posted Product Review,1
25820864,1/1/2013,12,Posted Product Review,1
25872639,2/9/2013,9,Posted Product Review,1
25874743,2/12/2013,0,Posted Product Review,1
25917483,2/16/2013,9,Posted Product Review,1
25945322,2/27/2013,20,Posted Product Review,1
25996111,2/11/2013,7,Posted Product Review,1
26010629,2/19/2013,2,Posted Product Review,1
26023681,2/14/2013,1,Posted Product Review,1
26029590,3/6/2013,10,Posted Product Review,1
26073549,2/17/2013,9,Posted Product Review,1
26073549,2/3/2013,14,Posted Product Review,1
26173711,1/20/2013,22,Posted Product Review,1
26221138,2/10/2013,17,Posted Product Review,1
26225870,2/23/2013,18,Posted Product Review,1
26226771,3/7/2013,18,Posted Product Review,1
26362611,1/20/2013,23,Posted Product Review,1
26421769,2/11/2013,2,Posted Product Review,1
26445365,2/19/2013,14,Posted Product Review,1
26445365,2/23/2013,16,Posted Product Review,1
26472641,1/17/2013,16,Posted Product Review,1
26478815,3/7/2013,23,Posted Product Review,1
26478815,2/12/2013,6,Posted Product Review,1
26497313,1/10/2013,10,Posted Product Review,1
26500677,2/15/2013,18,Posted Product Review,1
26551605,2/26/2013,21,Posted Product Review,1
26553082,3/3/2013,20,Posted Product Review,1
26570693,1/28/2013,12,Posted Product Review,1
26577868,1/15/2013,4,Posted Product Review,1
26614719,1/9/2013,2,Posted Product Review,1
26658614,1/22/2013,13,Posted Product Review,1
26659791,1/21/2013,12,Posted Product Review,1
26693495,2/13/2013,23,Posted Product Review,1
26693495,3/1/2013,6,Posted Product Review,1
26761939,1/8/2013,19,Posted Product Review,1
26803971,1/13/2013,2,Posted Product Review,1
26813986,1/24/2013,23,Posted Product Review,1
26813986,1/11/2013,0,Posted Product Review,1
26916688,3/9/2013,18,Posted Product Review,1
26956118,1/15/2013,9,Posted Product Review,1
26979067,1/27/2013,11,Posted Product Review,1
27060972,2/12/2013,13,Posted Product Review,1
27145768,2/25/2013,15,Posted Product Review,1
27163036,2/12/2013,2,Posted Product Review,1
27164573,2/10/2013,12,Posted Product Review,1
27305959,2/12/2013,3,Posted Product Review,1
27320002,1/18/2013,10,Posted Product Review,1
27417224,1/20/2013,4,Posted Product Review,1
27417224,1/26/2013,13,Posted Product Review,1
27418400,2/20/2013,8,Posted Product Review,1
27459435,2/5/2013,15,Posted Product Review,1
27470814,2/8/2013,23,Posted Product Review,1
27470814,2/10/2013,5,Posted Product Review,1
27470814,2/14/2013,23,Posted Product Review,1
27482699,2/14/2013,1,Posted Product Review,1
27545267,1/19/2013,12,Posted Product Review,1
27554843,3/6/2013,8,Posted Product Review,1
27554843,2/9/2013,22,Posted Product Review,1
27579752,2/1/2013,12,Posted Product Review,1
27627672,1/29/2013,0,Posted Product Review,1
27695587,1/27/2013,17,Posted Product Review,1
27969140,2/17/2013,5,Posted Product Review,1
27987078,1/29/2013,13,Posted Product Review,1
28055006,2/12/2013,3,Posted Product Review,1
28057064,2/16/2013,20,Posted Product Review,1
28111171,2/9/2013,9,Posted Product Review,1
28135379,2/16/2013,21,Posted Product Review,1
28135379,2/12/2013,10,Posted Product Review,1
28151653,1/2/2013,11,Posted Product Review,1
28158066,2/2/2013,10,Posted Product Review,1
28158066,2/14/2013,10,Posted Product Review,1
28273429,1/26/2013,21,Posted Product Review,1
28379763,1/11/2013,7,Posted Product Review,1
28390475,1/13/2013,23,Posted Product Review,1
28527406,1/19/2013,0,Posted Product Review,1
28547557,2/24/2013,11,Posted Product Review,1
28552434,1/28/2013,21,Posted Product Review,1
28602617,1/18/2013,17,Posted Product Review,1
28602617,1/16/2013,15,Posted Product Review,1
28614868,2/5/2013,5,Posted Product Review,1
28747623,3/5/2013,3,Posted Product Review,1
28781443,3/3/2013,5,Posted Product Review,1
28939920,2/3/2013,17,Posted Product Review,1
28963982,1/18/2013,6,Posted Product Review,1
29014950,3/4/2013,19,Posted Product Review,1
29027328,1/20/2013,4,Posted Product Review,1
29042968,2/8/2013,2,Posted Product Review,1
29042968,1/1/2013,2,Posted Product Review,1
29067065,2/9/2013,4,Posted Product Review,1
29090367,1/12/2013,23,Posted Product Review,1
29151744,2/13/2013,9,Posted Product Review,1
29164947,2/13/2013,14,Posted Product Review,1
29181578,2/16/2013,1,Posted Product Review,1
29193387,2/5/2013,7,Posted Product Review,1
29204657,2/17/2013,20,Posted Product Review,1
29257572,2/19/2013,1,Posted Product Review,1
29288502,2/20/2013,7,Posted Product Review,1
29317834,3/1/2013,3,Posted Product Review,1
29341669,2/21/2013,23,Posted Product Review,1
29526989,1/16/2013,17,Posted Product Review,1
29597078,2/18/2013,18,Posted Product Review,1
29606096,3/3/2013,14,Posted Product Review,1
29606671,2/8/2013,21,Posted Product Review,1
29606671,1/25/2013,0,Posted Product Review,1
29646576,3/9/2013,19,Posted Product Review,1
29787312,2/14/2013,7,Posted Product Review,1
29918700,1/20/2013,21,Posted Product Review,1
29925299,1/23/2013,22,Posted Product Review,1
29985190,1/10/2013,14,Posted Product Review,1
30027199,2/23/2013,10,Posted Product Review,1
30046865,3/9/2013,10,Posted Product Review,1
30174109,1/23/2013,10,Posted Product Review,1
30175732,1/23/2013,22,Posted Product Review,1
30175732,2/11/2013,15,Posted Product Review,1
30235229,2/9/2013,17,Posted Product Review,1
30235560,2/27/2013,10,Posted Product Review,1
30294300,1/5/2013,1,Posted Product Review,1
30294300,2/5/2013,20,Posted Product Review,1
