Dummy;Class;Component #;Support;CPM;Measure;Prior_Measure;Measure_Direction;Measure_Desc;RPM;Prior_Measure_predicted;Maintenance_Required?;Maintenance_Item;Metric_desc;Count
9;2;27;2;6000;1.45;0;io;F_Vx;3000;0.05085;No;N/A;N/A;1
9;2;28;2;6000;0.75;0;ia;F_Vz;3000;0.0436;No;N/A;N/A;1
9;2;29;2;34000;6.25;0;ma;Missing;3000;0.00491;No;N/A;N/A;1
10;2;0;1;0;3.5;0;ao;NF_Ax;3000;0.69266;No;N/A;N/A;1
10;2;1;1;0;3.5;0;av;NF_Ay;3000;0.8893;No;N/A;N/A;1
10;2;2;1;0;4.5;0;vo;NF_Vx;3000;0.28797;No;N/A;N/A;1
10;2;3;1;0;3.2;0;vv;NF_Vy;3000;0.1734;No;N/A;N/A;1
10;2;4;2;0;3;0;ao;NF_Ax;3000;0.50881;No;N/A;N/A;1
10;2;5;2;0;3.5;0;av;NF_Ay;3000;0.8893;No;N/A;N/A;1
10;2;6;2;0;3;0;aa;NF_Az;3000;0.86668;No;N/A;N/A;1
10;2;7;2;0;2.8;0;vo;NF_Vx;3000;0.23841;No;N/A;N/A;1
10;2;8;2;0;2.5;0;vv;NF_Vy;3000;0.1734;No;N/A;N/A;1
10;2;9;2;0;4.5;0;va;NF_Vz;3000;0.25588;No;N/A;N/A;1
10;2;10;3;0;11;0;ao;NF_Ax;3000;0.89807;No;N/A;N/A;1
10;2;11;3;0;6;0;aa;NF_Az;3000;0.86668;No;N/A;N/A;1
10;2;12;3;0;4.2;0;vo;NF_Vx;3000;0.28797;No;N/A;N/A;1
10;2;13;3;0;2.4;0;va;NF_Vz;3000;0.24424;No;N/A;N/A;1
10;2;14;4;0;7.5;0;ao;NF_Ax;3000;0.87337;No;N/A;N/A;1
10;2;15;4;0;3.4;0;vo;NF_Vx;3000;0.21101;No;N/A;N/A;1
10;2;16;1;6000;0.7;0;io;F_Vx;3000;0.04986;No;N/A;N/A;1
10;2;17;4;3000;1;0;io;F_Vx;3000;0.05271;No;N/A;N/A;1
10;2;18;1;22000;1;0;iv;F_Vy;3000;0.03097;No;N/A;N/A;1
10;2;19;1;35000;0.45;0;io;F_Vx;3000;0.02979;No;N/A;N/A;1
10;2;20;1;36000;3.6;0;io;F_Vx;3000;0.0275;No;N/A;N/A;1
10;2;21;2;3000;0.35;0;iv;F_Vy;3000;0.04841;No;N/A;N/A;1
10;2;22;2;3000;0.2;0;ia;F_Vz;3000;0.0436;No;N/A;N/A;1
10;2;23;2;6000;0.7;0;io;F_Vx;3000;0.04397;No;N/A;N/A;1
10;2;24;2;18000;0.8;0;iv;F_Vy;3000;0.03097;No;N/A;N/A;1
10;2;25;1;3000;0.25;0;io;F_Vx;3000;0.04703;No;N/A;N/A;1
10;2;26;1;3000;0.35;0;iv;F_Vy;3000;0.04841;No;N/A;N/A;1
10;2;27;2;27000;1.2;0;iv;F_Vy;3000;0.03097;No;N/A;N/A;1
10;2;28;2;27000;1.35;0;ia;F_Vz;3000;0.03725;No;N/A;N/A;1
10;2;29;4;32000;2.45;0;io;F_Vx;3000;0.02133;No;N/A;N/A;1
10;2;30;2;24000;0.85;0;io;F_Vx;3000;0.03103;No;N/A;N/A;1
10;2;31;2;35000;2.1;0;io;F_Vx;3000;0.04959;No;N/A;N/A;1
10;2;32;2;36000;4;0;ia;F_Vz;3000;0.03725;No;N/A;N/A;1
10;2;33;3;3000;1.7;0;io;F_Vx;3000;0.07427;No;N/A;N/A;1
10;2;34;3;3000;0.8;0;ia;F_Vz;3000;0.0436;No;N/A;N/A;1
10;2;35;3;9000;0.8;0;io;F_Vx;3000;0.04378;No;N/A;N/A;1
10;2;36;3;32000;2.95;0;io;F_Vx;3000;0.04425;No;N/A;N/A;1
10;2;37;3;32000;1.9;0;ia;F_Vz;3000;0.03725;No;N/A;N/A;1
10;2;38;2;36000;4;0;ma;Missing;3000;0.00491;No;N/A;N/A;1
11;2;0;2;0;8.5;0;ao;NF_Ax;3000;0.96437;No;N/A;N/A;1
11;2;1;2;0;14;0;av;NF_Ay;3000;0.98527;No;N/A;N/A;1
11;2;2;2;0;6.5;0;aa;NF_Az;3000;0.86668;No;N/A;N/A;1
11;2;3;2;0;6.5;0;vo;NF_Vx;3000;0.28797;No;N/A;N/A;1
11;2;4;2;0;17.5;0;vv;NF_Vy;3000;0.18174;No;N/A;N/A;1
11;2;5;2;0;3.75;0;va;NF_Vz;3000;0.25588;No;N/A;N/A;1
11;2;6;3;0;5.5;0;ao;NF_Ax;3000;0.58043;No;N/A;N/A;1
11;2;7;3;0;3.5;0;av;NF_Ay;3000;0.8893;No;N/A;N/A;1
11;2;8;3;0;2.5;0;vo;NF_Vx;3000;0.23722;No;N/A;N/A;1
11;2;9;3;0;1.2;0;vv;NF_Vy;3000;0.13163;No;N/A;N/A;1
11;2;10;1;0;7.5;0;ao;NF_Ax;3000;0.87337;No;N/A;N/A;1
11;2;11;1;0;14;0;av;NF_Ay;3000;0.98527;No;N/A;N/A;1
11;2;12;1;0;4.4;0;vo;NF_Vx;3000;0.28797;No;N/A;N/A;1
11;2;13;1;0;13.5;0;vv;NF_Vy;3000;0.18174;No;N/A;N/A;1
11;2;14;4;0;3.5;0;ao;NF_Ax;3000;0.66881;No;N/A;N/A;1
11;2;15;4;0;1.4;0;vo;NF_Vx;3000;0.19321;No;N/A;N/A;1
11;2;16;1;6000;1.8;0;io;F_Vx;3000;0.0714;No;N/A;N/A;1
11;2;17;2;36000;1.8;0;io;F_Vx;3000;0.05955;No;N/A;N/A;1
11;2;18;1;12000;1;0;io;F_Vx;3000;0.03491;No;N/A;N/A;1
11;2;19;1;12000;1.4;0;iv;F_Vy;3000;0.03097;No;N/A;N/A;1
11;2;20;1;23000;6;0;iv;F_Vy;3000;0.03097;No;N/A;N/A;1
11;2;21;1;24000;2.05;0;io;F_Vx;3000;0.05067;No;N/A;N/A;1
11;2;22;1;28000;2;0;iv;F_Vy;3000;0.03097;No;N/A;N/A;1
11;2;23;1;36000;1.1;0;io;F_Vx;3000;0.02619;No;N/A;N/A;1
11;2;24;1;46000;0.55;0;iv;F_Vy;3000;0.03097;No;N/A;N/A;1
11;2;25;1;3000;0.2;0;io;F_Vx;3000;0.04703;No;N/A;N/A;1
11;2;26;1;3000;0.45;0;iv;F_Vy;3000;0.04841;No;N/A;N/A;1
11;2;27;2;3000;0.4;0;io;F_Vx;3000;0.05273;No;N/A;N/A;1
11;2;28;2;3000;0.75;0;iv;F_Vy;3000;0.04841;No;N/A;N/A;1
11;2;29;2;3000;0.6;0;ia;F_Vz;3000;0.0436;No;N/A;N/A;1
11;2;30;2;42000;1.9;0;iv;F_Vy;3000;0.03097;No;N/A;N/A;1
11;2;31;2;6000;1.9;0;io;F_Vx;3000;0.0655;No;N/A;N/A;1
11;2;32;2;12000;2;0;iv;F_Vy;3000;0.03097;No;N/A;N/A;1
11;2;33;2;13500;1.05;0;io;F_Vx;3000;0.03511;No;N/A;N/A;1
11;2;34;2;15000;0.95;0;ia;F_Vz;3000;0.04451;No;N/A;N/A;1
11;2;35;2;24000;9;0;iv;F_Vy;3000;0.04692;No;N/A;N/A;1
11;2;36;2;24000;2.1;0;ia;F_Vz;3000;0.03725;No;N/A;N/A;1
11;2;37;2;28000;2.9;0;io;F_Vx;3000;0.04425;No;N/A;N/A;1
11;2;38;2;24000;9;0;ma;Missing;3000;0.02086;No;N/A;N/A;1
12;2;2;3;0;5.5;1.8;vo;NF_Vx;1500;0.64242;No;N/A;N/A;1
12;2;3;3;0;2.9;0;vv;NF_Vy;1500;0.61875;No;N/A;N/A;1
12;2;7;4;0;2.25;1.8;vo;NF_Vx;1500;0.56001;No;N/A;N/A;1
12;2;8;4;0;2.85;0;vv;NF_Vy;1500;0.61875;No;N/A;N/A;1
12;2;9;4;0;3.6;1.1;va;NF_Vz;1500;0.63011;No;N/A;N/A;1
12;2;12;2;0;1.2;0.55;vo;NF_Vx;1500;0.49991;No;N/A;N/A;1
12;2;13;2;0;0.9;0.6;va;NF_Vz;1500;0.55224;No;N/A;N/A;1
12;2;15;1;0;0.9;0.55;vo;NF_Vx;1500;0.49011;No;N/A;N/A;1
12;2;16;3;7500;2.25;2;io;F_Vx;1500;0.28277;No;N/A;N/A;1
12;2;17;3;7500;1.1;0;iv;F_Vy;1500;0.09726;No;N/A;N/A;1
12;2;18;3;12000;1.45;0;iv;F_Vy;1500;0.03097;No;N/A;N/A;1
12;2;19;3;28000;1.85;0;iv;F_Vy;1500;0.03097;No;N/A;N/A;1
12;2;20;3;30000;3.25;0;io;F_Vx;1500;0.08587;No;N/A;N/A;1
12;2;21;4;1500;0.4;0.2;io;F_Vx;1500;0.08217;No;N/A;N/A;1
12;2;22;4;7500;1.45;1.4;io;F_Vx;1500;0.14185;No;N/A;N/A;1
12;2;23;3;1500;0.7;0.45;io;F_Vx;1500;0.11575;No;N/A;N/A;1
12;2;24;3;1500;0.6;0;iv;F_Vy;1500;0.08248;No;N/A;N/A;1
12;2;25;4;12000;0.5;0;io;F_Vx;1500;0.03826;No;N/A;N/A;1
12;2;26;4;12000;0.4;0;iv;F_Vy;1500;0.03097;No;N/A;N/A;1
12;2;27;4;12000;1;0;ia;F_Vz;1500;0.04451;No;N/A;N/A;1
12;2;28;4;32000;1.5;0;ia;F_Vz;1500;0.03725;No;N/A;N/A;1
12;2;29;4;23000;2.25;0;iv;F_Vy;1500;0.03097;No;N/A;N/A;1
12;2;30;4;30000;1.1;0;io;F_Vx;1500;0.03882;No;N/A;N/A;1
12;2;31;3;30000;3.25;0;ma;Missing;1500;0.00491;No;N/A;N/A;1
13;2;0;2;0;5;0;ao;NF_Ax;1500;0.61287;No;N/A;N/A;1
13;2;1;2;0;7;0;aa;NF_Az;1500;0.85272;No;N/A;N/A;1
13;2;2;2;0;0.9;0;vo;NF_Vx;1500;0.17759;No;N/A;N/A;1
13;2;3;2;0;1.15;0;va;NF_Vz;1500;0.23192;No;N/A;N/A;1
13;2;5;3;0;5;0;av;NF_Ay;1500;0.88314;No;N/A;N/A;1
13;2;6;3;0;3.25;0;vo;NF_Vx;1500;0.2728;No;N/A;N/A;1
13;2;7;3;0;3.75;0;vv;NF_Vy;1500;0.31075;No;N/A;N/A;1
13;2;9;1;0;0.8;0;vo;NF_Vx;1500;0.17176;No;N/A;N/A;1
13;2;10;4;0;8;0;ao;NF_Ax;1500;0.94429;No;N/A;N/A;1
13;2;11;4;0;5;0;av;NF_Ay;1500;0.88314;No;N/A;N/A;1
13;2;12;4;0;4;0;aa;NF_Az;1500;0.85272;No;N/A;N/A;1
13;2;13;4;0;3.3;0;vo;NF_Vx;1500;0.18566;No;N/A;N/A;1
13;2;14;4;0;4.25;0;vv;NF_Vy;1500;0.31075;No;N/A;N/A;1
13;2;15;4;0;1.9;0;va;NF_Vz;1500;0.23192;No;N/A;N/A;1
13;2;16;3;9000;1.6;0;io;F_Vx;1500;0.14124;No;N/A;N/A;1
13;2;17;3;30000;1;0;io;F_Vx;1500;0.08384;No;N/A;N/A;1
13;2;18;3;30000;1.6;0;iv;F_Vy;1500;0.03097;No;N/A;N/A;1
13;2;19;3;45000;2.3;0;io;F_Vx;1500;0.05231;No;N/A;N/A;1
13;2;20;3;1500;0.5;0;io;F_Vx;1500;0.09825;No;N/A;N/A;1
13;2;21;3;1500;0.2;0;iv;F_Vy;1500;0.08248;No;N/A;N/A;1
13;2;22;4;1500;0.25;0;io;F_Vx;1500;0.08148;No;N/A;N/A;1
13;2;23;4;45000;1.2;0;io;F_Vx;1500;0.05495;No;N/A;N/A;1
13;2;24;4;45000;2.35;0;iv;F_Vy;1500;0.03097;No;N/A;N/A;1
13;2;25;4;9000;0.9;0;io;F_Vx;1500;0.04705;No;N/A;N/A;1
13;2;26;4;9000;0.5;0;ia;F_Vz;1500;0.04921;No;N/A;N/A;1
13;2;27;4;30000;0.9;0;io;F_Vx;1500;0.04568;No;N/A;N/A;1
13;2;28;4;30000;1.15;0;iv;F_Vy;1500;0.03097;No;N/A;N/A;1
13;2;29;4;36000;0.9;0;ia;F_Vz;1500;0.03725;No;N/A;N/A;1
13;2;30;4;45000;2.35;0;ma;Missing;1500;0.00491;No;N/A;N/A;1
14;2;0;2;0;11;0;ao;NF_Ax;3000;0.98906;No;N/A;N/A;1
14;2;1;2;0;4.5;0;aa;NF_Az;3000;0.86668;No;N/A;N/A;1
14;2;2;2;0;1.8;0;vo;NF_Vx;3000;0.22805;No;N/A;N/A;1
14;2;3;2;0;1.3;0;va;NF_Vz;3000;0.23192;No;N/A;N/A;1
14;2;5;3;0;10;0;av;NF_Ay;3000;0.8893;No;N/A;N/A;1
14;2;6;3;0;4.1;0;vo;NF_Vx;3000;0.27761;No;N/A;N/A;1
14;2;7;3;0;4.9;0;vv;NF_Vy;3000;0.15665;No;N/A;N/A;1
14;2;8;1;0;12;0;ao;NF_Ax;3000;0.89807;No;N/A;N/A;1
14;2;9;1;0;7;0;av;NF_Ay;3000;0.8893;No;N/A;N/A;1
14;2;10;1;0;1.05;0;aa;NF_Az;3000;0.86668;No;N/A;N/A;1
14;2;11;1;0;3.5;0;vo;NF_Vx;3000;0.27414;No;N/A;N/A;1
14;2;12;1;0;2.4;0;vv;NF_Vy;3000;0.1734;No;N/A;N/A;1
14;2;13;1;0;0.65;0;va;NF_Vz;3000;0.20747;No;N/A;N/A;1
14;2;14;4;0;13.5;0;ao;NF_Ax;3000;0.89807;No;N/A;N/A;1
14;2;15;4;0;14;0;av;NF_Ay;3000;0.98527;No;N/A;N/A;1
14;2;16;4;0;6.5;0;aa;NF_Az;3000;0.86668;No;N/A;N/A;1
14;2;17;4;0;3.9;0;vo;NF_Vx;3000;0.25141;No;N/A;N/A;1
14;2;18;4;0;11;0;vv;NF_Vy;3000;0.21648;No;N/A;N/A;1
14;2;19;4;0;4.7;0;va;NF_Vz;3000;0.20497;No;N/A;N/A;1
14;2;20;1;6000;1.2;0;io;F_Vx;3000;0.05085;No;N/A;N/A;1
14;2;21;4;48000;1;0;ia;F_Vz;3000;0.03725;No;N/A;N/A;1
14;2;22;4;78000;2;0;iv;F_Vy;3000;0.03097;No;N/A;N/A;1
14;2;23;4;79000;2.55;0;ia;F_Vz;3000;0.03725;No;N/A;N/A;1
14;2;24;1;49000;1.45;0;iv;F_Vy;3000;0.03097;No;N/A;N/A;1
14;2;25;1;51000;1.2;0;io;F_Vx;3000;0.039;No;N/A;N/A;1
14;2;26;2;3000;0.55;0;io;F_Vx;3000;0.05273;No;N/A;N/A;1
14;2;27;2;6000;0.8;0;io;F_Vx;3000;0.04397;No;N/A;N/A;1
14;2;28;2;27000;0.55;0;io;F_Vx;3000;0.03103;No;N/A;N/A;1
14;2;29;3;3000;1.45;0;io;F_Vx;3000;0.05961;No;N/A;N/A;1
14;2;30;3;3000;0.9;0;iv;F_Vy;3000;0.04841;No;N/A;N/A;1
14;2;31;3;6000;1.15;0;io;F_Vx;3000;0.05085;No;N/A;N/A;1
14;2;32;1;3000;1.05;0;io;F_Vx;3000;0.04681;No;N/A;N/A;1
14;2;33;1;3000;0.65;0;iv;F_Vy;3000;0.04841;No;N/A;N/A;1
14;2;34;3;21000;2.1;0;io;F_Vx;3000;0.06841;No;N/A;N/A;1
14;2;35;3;21000;1.3;0;iv;F_Vy;3000;0.03097;No;N/A;N/A;1
14;2;36;4;90000;1.9;0;io;F_Vx;3000;0.0297;No;N/A;N/A;1
14;2;37;3;24000;1.8;0;iv;F_Vy;3000;0.03097;No;N/A;N/A;1
14;2;38;3;78000;1.85;0;iv;F_Vy;3000;0.03097;No;N/A;N/A;1
14;2;39;3;85000;1.45;0;io;F_Vx;3000;0.03571;No;N/A;N/A;1
14;2;40;4;6000;1.5;0;io;F_Vx;3000;0.07163;No;N/A;N/A;1
14;2;41;4;21000;9;0;iv;F_Vy;3000;0.03928;No;N/A;N/A;1
14;2;42;4;21000;9;0;ma;Missing;3000;0.02086;No;N/A;N/A;1
15;2;0;1;0;11;0;ao;NF_Ax;3000;0.98906;No;N/A;N/A;1
15;2;1;1;0;6.5;0;av;NF_Ay;3000;0.8893;No;N/A;N/A;1
15;2;2;1;0;1.7;0;vo;NF_Vx;3000;0.22805;No;N/A;N/A;1
15;2;3;1;0;2.1;0;vv;NF_Vy;3000;0.20045;No;N/A;N/A;1
15;2;4;2;0;8;0;ao;NF_Ax;3000;0.87337;No;N/A;N/A;1
15;2;5;2;0;6;0;aa;NF_Az;3000;0.86668;No;N/A;N/A;1
15;2;6;2;0;1.5;0;vo;NF_Vx;3000;0.22805;No;N/A;N/A;1
15;2;7;2;0;1.4;0;va;NF_Vz;3000;0.23192;No;N/A;N/A;1
15;2;8;3;0;15;0;ao;NF_Ax;3000;0.89807;No;N/A;N/A;1
15;2;9;3;0;10.5;0;av;NF_Ay;3000;0.8893;No;N/A;N/A;1
15;2;10;3;0;5.25;0;vo;NF_Vx;3000;0.27761;No;N/A;N/A;1
15;2;11;3;0;10.5;0;vv;NF_Vy;3000;0.15104;No;N/A;N/A;1
15;2;12;4;0;10;0;ao;NF_Ax;3000;0.87337;No;N/A;N/A;1
15;2;13;4;0;13.5;0;av;NF_Ay;3000;0.98527;No;N/A;N/A;1
15;2;14;4;0;7;0;aa;NF_Az;3000;0.86668;No;N/A;N/A;1
15;2;15;4;0;4.5;0;vo;NF_Vx;3000;0.25141;No;N/A;N/A;1
15;2;16;4;0;14;0;vv;NF_Vy;3000;0.21648;No;N/A;N/A;1
15;2;17;4;0;6.5;0;va;NF_Vz;3000;0.24356;No;N/A;N/A;1
15;2;18;1;6000;0.7;0;io;F_Vx;3000;0.04397;No;N/A;N/A;1
15;2;19;1;6000;0.45;0;iv;F_Vy;3000;0.04841;No;N/A;N/A;1
15;2;20;4;6000;1.3;0;io;F_Vx;3000;0.02877;No;N/A;N/A;1
15;2;21;4;18000;2.15;0;io;F_Vx;3000;0.02057;No;N/A;N/A;1
15;2;22;4;21000;10;0;iv;F_Vy;3000;0.04692;No;N/A;N/A;1
15;2;23;4;21000;1.9;0;ia;F_Vz;3000;0.03725;No;N/A;N/A;1
15;2;24;4;35000;1;0;io;F_Vx;3000;0.02564;No;N/A;N/A;1
15;2;25;4;34000;4.5;0;ia;F_Vz;3000;0.03725;No;N/A;N/A;1
15;2;26;4;45000;1.05;0;iv;F_Vy;3000;0.03097;No;N/A;N/A;1
15;2;27;1;3000;2.9;0;io;F_Vx;3000;0.08664;No;N/A;N/A;1
15;2;28;1;3000;0.65;0;iv;F_Vy;3000;0.04841;No;N/A;N/A;1
15;2;29;4;36000;2.5;0;iv;F_Vy;3000;0.03097;No;N/A;N/A;1
15;2;30;1;15000;0.3;0;iv;F_Vy;3000;0.03097;No;N/A;N/A;1
15;2;31;1;27000;0.5;0;io;F_Vx;3000;0.03103;No;N/A;N/A;1
15;2;32;1;34000;1.05;0;iv;F_Vy;3000;0.03097;No;N/A;N/A;1
15;2;33;1;45000;0.45;0;iv;F_Vy;3000;0.03097;No;N/A;N/A;1
15;2;34;1;50000;0.35;0;io;F_Vx;3000;0.02994;No;N/A;N/A;1
15;2;35;2;3000;0.6;0;io;F_Vx;3000;0.05273;No;N/A;N/A;1
15;2;36;2;3000;0.35;0;ia;F_Vz;3000;0.0436;No;N/A;N/A;1
15;2;37;2;6000;0.4;0;io;F_Vx;3000;0.04397;No;N/A;N/A;1
15;2;38;2;6000;0.3;0;ia;F_Vz;3000;0.0436;No;N/A;N/A;1
15;2;39;2;15000;0.45;0;io;F_Vx;3000;0.02994;No;N/A;N/A;1
15;2;40;2;27000;0.5;0;io;F_Vx;3000;0.02994;No;N/A;N/A;1
15;2;41;2;27000;0.5;0;ia;F_Vz;3000;0.03725;No;N/A;N/A;1
15;2;42;3;3000;1.6;0;io;F_Vx;3000;0.05961;No;N/A;N/A;1
15;2;43;3;3000;1.4;0;iv;F_Vy;3000;0.04649;No;N/A;N/A;1
15;2;44;3;6000;1.7;0;io;F_Vx;3000;0.0655;No;N/A;N/A;1
15;2;45;3;24000;1.5;0;io;F_Vx;3000;0.04485;No;N/A;N/A;1
15;2;46;3;24000;4.5;0;iv;F_Vy;3000;0.02906;No;N/A;N/A;1
15;2;47;3;32000;0.9;0;io;F_Vx;3000;0.02976;No;N/A;N/A;1
15;2;48;3;36000;2.5;0;iv;F_Vy;3000;0.02906;No;N/A;N/A;1
15;2;49;4;3000;0.3;0;io;F_Vx;3000;0.03776;No;N/A;N/A;1
15;2;50;4;3000;0.7;0;iv;F_Vy;3000;0.06827;No;N/A;N/A;1
15;2;51;4;3000;0.6;0;ia;F_Vz;3000;0.0436;No;N/A;N/A;1
15;2;52;4;21000;10;0;ma;Missing;3000;0.02086;No;N/A;N/A;1
16;2;2;3;0;4.75;0;vo;NF_Vx;1500;0.32407;No;N/A;N/A;1
16;2;3;3;0;2.3;0;vv;NF_Vy;1500;0.25729;No;N/A;N/A;1
16;2;6;1;0;3.1;0;vo;NF_Vx;1500;0.34196;No;N/A;N/A;1
16;2;7;1;0;4.5;0;vv;NF_Vy;1500;0.33157;No;N/A;N/A;1
16;2;10;4;0;3.75;0;vo;NF_Vx;1500;0.32407;No;N/A;N/A;1
16;2;11;4;0;2.65;0;vv;NF_Vy;1500;0.25729;No;N/A;N/A;1
16;2;15;2;0;4.8;0;vo;NF_Vx;1500;0.39016;No;N/A;N/A;1
16;2;16;2;0;5;0;vv;NF_Vy;1500;0.31075;No;N/A;N/A;1
16;2;17;2;0;3.9;0;va;NF_Vz;1500;0.23497;No;N/A;N/A;1
16;2;18;1;6000;1.4;0;io;F_Vx;1500;0.07138;No;N/A;N/A;1
16;2;19;2;23000;0.85;0;io;F_Vx;1500;0.05198;No;N/A;N/A;1
16;2;20;2;23000;2.35;0;ia;F_Vz;1500;0.03725;No;N/A;N/A;1
16;2;21;2;34000;1.1;0;iv;F_Vy;1500;0.03097;No;N/A;N/A;1
16;2;22;3;1500;1;0;io;F_Vx;1500;0.09075;No;N/A;N/A;1
16;2;23;3;1500;0.4;0;iv;F_Vy;1500;0.08248;No;N/A;N/A;1
16;2;24;3;13500;1.4;0;io;F_Vx;1500;0.06867;No;N/A;N/A;1
16;2;25;3;24000;1;0;io;F_Vx;1500;0.06458;No;N/A;N/A;1
16;2;26;3;30000;1.45;0;iv;F_Vy;1500;0.03097;No;N/A;N/A;1
16;2;27;3;32000;1.8;0;io;F_Vx;1500;0.04922;No;N/A;N/A;1
16;2;28;4;1500;0.5;0;io;F_Vx;1500;0.08217;No;N/A;N/A;1
16;2;29;4;1500;0.45;0;iv;F_Vy;1500;0.08248;No;N/A;N/A;1
16;2;30;4;15000;2.05;0;io;F_Vx;1500;0.04002;No;N/A;N/A;1
16;2;31;4;15000;0.7;0;iv;F_Vy;1500;0.03097;No;N/A;N/A;1
16;2;32;4;18000;2.5;0;io;F_Vx;1500;0.0443;No;N/A;N/A;1
16;2;33;1;7500;1.55;0;iv;F_Vy;1500;0.09726;No;N/A;N/A;1
16;2;34;1;10500;0.95;0;io;F_Vx;1500;0.04821;No;N/A;N/A;1
16;2;35;1;15000;1.7;0;iv;F_Vy;1500;0.03097;No;N/A;N/A;1
16;2;36;1;21000;1.75;0;iv;F_Vy;1500;0.03097;No;N/A;N/A;1
16;2;37;1;23000;1.25;0;io;F_Vx;1500;0.06102;No;N/A;N/A;1
16;2;38;2;1500;1.7;0;io;F_Vx;1500;0.14825;No;N/A;N/A;1
16;2;39;2;1500;2.1;0;iv;F_Vy;1500;0.08248;No;N/A;N/A;1
16;2;40;2;1500;1.5;0;ia;F_Vz;1500;0.06581;No;N/A;N/A;1
16;2;41;2;3000;1;0;iv;F_Vy;1500;0.04077;No;N/A;N/A;1
16;2;42;2;6000;0.85;0;io;F_Vx;1500;0.06616;No;N/A;N/A;1
16;2;43;2;7500;2.1;0;iv;F_Vy;1500;0.10815;No;N/A;N/A;1
16;2;44;2;10500;3;0;io;F_Vx;1500;0.06478;No;N/A;N/A;1
16;2;45;2;10500;0.9;0;ia;F_Vz;1500;0.04451;No;N/A;N/A;1
16;2;46;1;1500;0.5;0;io;F_Vx;1500;0.09728;No;N/A;N/A;1
16;2;47;2;12000;1.35;0;iv;F_Vy;1500;0.02906;No;N/A;N/A;1
16;2;48;4;30000;1.45;0;iv;F_Vy;1500;0.02906;No;N/A;N/A;1
16;2;49;2;15000;0.9;0;io;F_Vx;1500;0.07243;No;N/A;N/A;1
16;2;50;2;15000;1.35;0;ia;F_Vz;1500;0.05099;No;N/A;N/A;1
16;2;51;2;21000;1;0;iv;F_Vy;1500;0.06;No;N/A;N/A;1
16;2;52;2;10500;3;0;ma;Missing;1500;0.00491;No;N/A;N/A;1
17;2;1;4;0;20;0;av;NF_Ay;3000;0.98527;No;N/A;N/A;1
17;2;2;4;0;9;0;aa;NF_Az;3000;0.86668;No;N/A;N/A;1
17;2;3;4;0;9.5;0;vo;NF_Vx;3000;0.27761;No;N/A;N/A;1
17;2;4;4;0;5.25;0;vv;NF_Vy;3000;0.2075;No;N/A;N/A;1
17;2;5;4;0;1.6;0;va;NF_Vz;3000;0.23192;No;N/A;N/A;1
17;2;7;3;0;11;0;av;NF_Ay;3000;0.98527;No;N/A;N/A;1
17;2;8;3;0;4.85;0;vo;NF_Vx;3000;0.27761;No;N/A;N/A;1
17;2;9;3;0;2.9;0;vv;NF_Vy;3000;0.18911;No;N/A;N/A;1
17;2;10;3;26000;0.7;0;io;F_Vx;3000;0.05819;No;N/A;N/A;1
17;2;11;3;16000;1.3;0;io;F_Vx;3000;0.05404;No;N/A;N/A;1
17;2;12;3;16000;0.9;0;iv;F_Vy;3000;0.03097;No;N/A;N/A;1
17;2;13;3;3000;1.3;0;io;F_Vx;3000;0.06551;No;N/A;N/A;1
17;2;14;3;3000;0.2;0;iv;F_Vy;3000;0.04841;No;N/A;N/A;1
17;2;15;4;27000;1.95;0;iv;F_Vy;3000;0.03097;No;N/A;N/A;1
17;2;16;4;25000;3.5;0;io;F_Vx;3000;0.04002;No;N/A;N/A;1
17;2;17;4;22000;4.5;0;io;F_Vx;3000;0.03584;No;N/A;N/A;1
17;2;18;4;16000;0.85;0;io;F_Vx;3000;0.02296;No;N/A;N/A;1
17;2;19;4;16000;1.55;0;iv;F_Vy;3000;0.03097;No;N/A;N/A;1
17;2;20;4;16000;1.6;0;ia;F_Vz;3000;0.05099;No;N/A;N/A;1
17;2;21;4;2100;1.15;0;io;F_Vx;3000;0.05442;No;N/A;N/A;1
17;2;22;4;2100;0.4;0;ia;F_Vz;3000;0.04298;No;N/A;N/A;1
17;2;23;4;1500;1.6;0;io;F_Vx;3000;0.07166;No;N/A;N/A;1
17;2;24;4;1500;0.9;0;iv;F_Vy;3000;0.08248;No;N/A;N/A;1
17;2;25;4;1500;0.3;0;ia;F_Vz;3000;0.05933;No;N/A;N/A;1
17;2;26;3;36000;0.65;0;io;F_Vx;3000;0.02979;No;N/A;N/A;1
17;2;27;4;36000;2.1;0;iv;F_Vy;3000;0.03097;No;N/A;N/A;1
17;2;28;3;34000;1.6;0;iv;F_Vy;3000;0.03097;No;N/A;N/A;1
17;2;29;4;30000;2.6;0;io;F_Vx;3000;0.02377;No;N/A;N/A;1
17;2;30;4;30000;1.7;0;ia;F_Vz;3000;0.03725;No;N/A;N/A;1
17;2;31;4;22000;4.5;0;ma;Missing;3000;0.00491;No;N/A;N/A;1
18;2;3;2;0;1.6;1.2;vo;NF_Vx;1000;0.91054;No;N/A;N/A;1
18;2;4;2;0;1.55;1.35;vv;NF_Vy;1000;0.98345;No;N/A;N/A;1
18;2;5;2;0;4.3;0.95;va;NF_Vz;1000;0.98088;No;N/A;N/A;1
18;2;8;1;0;4;1.05;vo;NF_Vx;1000;0.99516;No;N/A;N/A;1
